AuthorID,Author,Date,Content,Attachments,Reactions
"704460941772849302","cooper#6009","2021-11-23","also, side note, i adore how to notion has been setup. really really clean. I need to learn how to set up something similar for all collaborative document reviews lol. lapsus you've gotta show me the way :cclol:","","💯 (3)"
"693277954519728138","Lapsus#4632","2021-11-23","It was actually Lucas who set it up; but it seems to work like a breeze as a tool. So easy to add new docs in there!","",""
"704460941772849302","cooper#6009","2021-11-23","this is case and point for why we need to make a point to create a diverse collection IMO. Even more reason, because of our lack of diversity. It's not bad, but can be much better with time. It tough, i know.","","💯 (1)"
"704460941772849302","cooper#6009","2021-11-23","@lucaspon show me the way!!! jajaja its so good.","",""
"693277954519728138","Lapsus#4632","2021-11-23","We had this convo, Alex and I, the other day when we put out the multilingual tweet with our new motto (The Future is RAW). That was intended to send that message and show our intentions!","","star (1)"
"704460941772849302","cooper#6009","2021-11-23","That was a nice tweet. i saw that.","","🙏 (1)"
"693277954519728138","Lapsus#4632","2021-11-23","We had some ideology behind ; )","",""
"389803426877407232","lucaspon#3865","2021-11-24","I added a page inside ""overview"" which has a brief tutorial","","🙌 (1),👀 (1)"
"389803426877407232","lucaspon#3865","2021-11-24","notion utilizes ""markdown"" which is a neat language for writing documents quick and beautifully","",""
"693277954519728138","Lapsus#4632","2021-11-24","And to that point, we don't have a single founder based in vast areas of the world map. This is complex and fractal bc how many chinese artists would be enough to represent that huge country on that dimension alone?","",""
"389803426877407232","lucaspon#3865","2021-11-24","https://www.markdowntutorial.com/","",""
"693277954519728138","Lapsus#4632","2021-11-24","It's actually beautiful!","","prays (1)"
"693277954519728138","Lapsus#4632","2021-11-24","The main issue is to get people signing in and get to use it once. Other than login problems, a killer tool.","",""
"833922506247110656","lightchronicler#4067","2021-11-24","Asia, Africa, S America. I’ve had quite a few artists reach out to me voicing concern of Raw being “western “ centric.","","👀 (1),💯 (1)"
"181918945840726017","glory#5406","2021-11-24","that's good feedback, and something to be cognizant of","",""
"833922506247110656","lightchronicler#4067","2021-11-24","Yes we tend to look at diversity from within our own society.","",""
"693277954519728138","Lapsus#4632","2021-11-24","Exactly","",""
"693277954519728138","Lapsus#4632","2021-11-24","More specifically from a US perspective","",""
"693277954519728138","Lapsus#4632","2021-11-24","Their culture is so pervasive...","","cclol (1)"
"704460941772849302","cooper#6009","2021-11-24","beyond the basic notion tutorial lol. im familiar with this. 
specifically the multi-column pages for proposals. really well done. i guess ill do some homework.","","🙌 (1)"
"693277954519728138","Lapsus#4632","2021-11-24","That works almost in a ""colonized mind"" way","",""
"704460941772849302","cooper#6009","2021-11-24","lol you guys arent wrong there","","💯 (1)"
"693277954519728138","Lapsus#4632","2021-11-24","","https://cdn.discordapp.com/attachments/908079682824601670/912903061268217976/iu.png","👀 (1)"
"704460941772849302","cooper#6009","2021-11-24","thinking about this as a western DAO is an interesting consideration. we dont have any asian. middle eastern, or african influence in this group. How can we address this to have diversity within our curatorial committee moving forward as we onboard members. How would someone be considered trusted for this role? All the more reason to not go hard with a huge amount of ETH for the first collecting round imho","",""
"704460941772849302","cooper#6009","2021-11-24","colonization atrocity... and it's lasting effect around the globe in every aspect of life.. yeah..","","💯 (1)"
"693277954519728138","Lapsus#4632","2021-11-24","Yeah, this is huge. We realized that the other day just thinking about languages. And then again, where would you stop to consider you are including an area? (And this is only for the geographical dimension...). (Take for instance languages and India: is including Hindi diverse enough for that? No way. Diversity is fractal and it never ends).","",""
"693277954519728138","Lapsus#4632","2021-11-24","Actually humans are a machine of creating diversity.","",""
"704460941772849302","cooper#6009","2021-11-24",":inspirals:","","💯 (1)"
"389803426877407232","lucaspon#3865","2021-11-24","ah okay sorry for that 😆","",""
"704460941772849302","cooper#6009","2021-11-24","So with all of that being said, even from our western perspective, we can come together to make an effort towards collecting a diverse initial collection across continents and demographics, especially among marginalized communities (of many aspects of the globe).  ... or at least allocate a percentage to do so, while still maintaining high curatorial integrity with the remainder.","",""
"704460941772849302","cooper#6009","2021-11-24",":smolpepe:","",""
"389803426877407232","lucaspon#3865","2021-11-24","the multi column pages are a template.","",""
"389803426877407232","lucaspon#3865","2021-11-24","whenever you create a new page you can choose a template","","💯 (1)"
"693277954519728138","Lapsus#4632","2021-11-24","Or, most importantly, have trusted members of those areas SELECT for us.","",""
"693277954519728138","Lapsus#4632","2021-11-24","Represent themselves","",""
"693277954519728138","Lapsus#4632","2021-11-24","And deal with the very fractal aspect of this problem","",""
"693277954519728138","Lapsus#4632","2021-11-24","This is a fantastic curatorial challenge btw","","pepeLove (2)"
"704460941772849302","cooper#6009","2021-11-24","oh, i see. i'll dig into it a little bit. admittedly i'm a notion noob. ty lucas","",""
"693277954519728138","Lapsus#4632","2021-11-24","Reading multi culturalism here, this politasking!","","💯 (1)"
"704460941772849302","cooper#6009","2021-11-24","i agree. this can be aided/worked towards in time. appointing/nominating a diverse committee at a later point.","",""
"704460941772849302","cooper#6009","2021-11-24","indeed. a commitment to putting people from these areas on the committee over time","",""
"704460941772849302","cooper#6009","2021-11-24","for now, a challenge for how to address in a meaningful way","",""
"693277954519728138","Lapsus#4632","2021-11-24","I think commissioning these purchases from people withing those groups, from those areas, etc, can be a tool for that","",""
"693277954519728138","Lapsus#4632","2021-11-24","Then we pay with membership at least partly","",""
"693277954519728138","Lapsus#4632","2021-11-24","And solve the underlying problem over time somewhat organically","",""
"693277954519728138","Lapsus#4632","2021-11-24","So a preliminary task would be to identify the best people to do that in each case, and probably have some sort of allignment process: we transfer the values and objectives of the DAO, then they act independently with those in mind","",""
"693277954519728138","Lapsus#4632","2021-11-24","Almost like a Human RAWsources Department","",""
"833922506247110656","lightchronicler#4067","2021-11-24","I'm not Asian but I've lived in Asia longer than I've lived in the ""West"".  Perhaps that's why I am advocating the way I do. I have photographer friends in China (Chinese) I would like to see getting involved. China and crypto might be a hurdle.","","ToadSquirtlevibe (1)"
"809382179468476456","mdr#8647","2021-11-24","gm ! on geography- I’m Amsterdam-based so might have a different rhythm 🎶 but reading the interesting discussion","",""
"809382179468476456","mdr#8647","2021-11-24","China and internet is a hurdle. Have to meet Chinese yet in in web3 space. There’s people from Honk Kong though","",""
"809382179468476456","mdr#8647","2021-11-24","@lightchronicler you of course are in my time zone 😂","",""
"833922506247110656","lightchronicler#4067","2021-11-24","I think that nominations should go to an email address perhaps so as to avoid scrolling through miles of posts. All nominations will be looked at by the curatorial committee  and a selection put up in a channel here on discord for members to familiarize themselves with","",""
"833922506247110656","lightchronicler#4067","2021-11-24","Hong Kong, Taiwan yes. China might be a challenge, but that's what we like right?","",""
"809382179468476456","mdr#8647","2021-11-24","I’ve been in China many times and I know you can’t even get on Google from there. They’re building their own internet and crypto - digital yuan. It’s quite easy to imagine a dystopian version of web3.","",""
"809382179468476456","mdr#8647","2021-11-24","For African photographers we even might have to reach out. The big challenge for them is to have access to internet in the first place due to economical situation. Might be an idea for the future - African outreach - might even have to go there.","",""
"833922506247110656","lightchronicler#4067","2021-11-24","""It’s quite easy to imagine a dystopian version of web3."" In one word Zuckerberg","",""
"809382179468476456","mdr#8647","2021-11-24","Yes 😬","",""
"833922506247110656","lightchronicler#4067","2021-11-24","Setting up a liaison in Hong Kong or somewhere as a gateway for Chinese artists?","",""
"833922506247110656","lightchronicler#4067","2021-11-24","Hong Kong is not what it used to be though and the Chinese gov's arm is doing some heavy muscling there","",""
"809382179468476456","mdr#8647","2021-11-24","I agree. And also with your last point not to go to hard with a huge amount of ETH for first collecting round.","","heart (1)"
"809382179468476456","mdr#8647","2021-11-24","Might be though. China is really closing at the moment. Maybe something for the future. Think we need to focus first on groups we can reach.","",""
"833922506247110656","lightchronicler#4067","2021-11-24","If we give founding members a certain amount to do a first buy from across what already exists in the space it might be a very varied basket of styles and images and at the same time it might alleviate fears in the photog. community that RAW will only go for the big name artists (who are not even in the space yet)","",""
"809382179468476456","mdr#8647","2021-11-24","But actually have quite some contacts on Universities and art schools in China. Can help try to set something up at some point.","","👍 (1)"
"833922506247110656","lightchronicler#4067","2021-11-24","We would then present it as a block, a choice made by us collectively. Last thing I want is to be seen as the one that holds the purse strings","",""
"833922506247110656","lightchronicler#4067","2021-11-24","On another note. How are we progressing with the raffles?","",""
"809382179468476456","mdr#8647","2021-11-24","This is exactly the most complex part. And sensitive point. Actually had quite a fierce discussion in UltraDAO (where I’m member) about exactly that. There’s quite some pioneer photographers in there and amongst them there is a lot of worry about their position. Initially those photographers were really looking forward to RAW but when they saw the acquisition of Christina there was some resentment. But everyone agrees that at certain point you have to get established photographers in the web3 space. Actually it’s very important. We all benefit, it is necessary for photography NFT to have a real future.","",""
"833922506247110656","lightchronicler#4067","2021-11-24","Yes but established should only be a part. And in light of our discussion on diversity ""established"" might be greatly skewed towards the ""western"" art establishment's choices.","",""
"809382179468476456","mdr#8647","2021-11-24","So thinking while writing this : for first round we have to do a mix of established IRL and pioneer web3. And if we’re smart for the established we could really focus on diversity, so we pick people from not obvious Western groups. And for pioneer web3 we could really focus on pioneering and we don’t have to worry that much about diversity. But would be good to show new pioneering people and show through web3 new geographies have access, easiest would be to pick photographers from South America especially Brazil, since I have the idea quite a lot of them are in the space.","","👍 (1)"
"833922506247110656","lightchronicler#4067","2021-11-24","Brazil, Cuba, Iran... To name a few of the countries where of imo photogs  with good work are in the space atm","","👍 (1)"
"809382179468476456","mdr#8647","2021-11-24","Talking about Brazil. We are operating on Ethereum but there’s a lot of new (mostly young) photographers also on Tezos since it’s low cost and more accessible for photographers especially from geographies with dire economical situations. What are our thoughts on Tezos? Might we swap some ETH and create a Tezos fund too? Also we don’t really know what the future of Ethereum might be like, Tezos is really getting better and better for NFT and low cost, so very accessible for everyone. And even in the far future we might see NFT on other chains as well like quite possible Cardano.","",""
"809382179468476456","mdr#8647","2021-11-24","If we look at the past. Already in 2013 an NFT platform existed on Bitcoin called Ascribe. But they were a bit too early and it passed away when Ethereum came. But it is a good reminder that web3 is just starting up and relying on one chain only might be a risk. https://www.ascribe.io/","",""
"833922506247110656","lightchronicler#4067","2021-11-24","Re the different chains. Good point for us to look into. Don't know much about the other chains and their future prospects.","",""
"855092404147322910","RobinFriend#7507","2021-11-24","Brilliant thoughts and threads going on this morning. I agree, we have a huge mountain to climb when it comes to creating a truly open and diverse collection. How do we find that 14 year old photographer that has a unique story to tell, RAW talent in abundance, but no access to the internet. I know the head professor at SOAS University in London. He specialises in conflict and post-conflict issues in Africa and is always on the ground with the communities he's working with. Digressing slightly here, but I think tapping into these kind of Educational rescources and contacts could be an unconventional but effective way to reach some of these unrepresented Artists we are talking about.","","👍 (1)"
"809382179468476456","mdr#8647","2021-11-24","Tezos is 📈 if you don’t know much about Tezos NFT good place to start exploring is https://objkt.com/","",""
"809382179468476456","mdr#8647","2021-11-24","Most people think the biggest benefit of Tezos is that gas fees are so low they’re almost nonexistent and it’s really fast. It’s a different world from Ethereum, but a lot of emerging artists are on there for obvious reasons. With only 1 ETH swapped to Tezos you could probably collect a lot. Just saying this to be open minded.","",""
"827362797792788520","hddamico#7928","2021-11-24","great points @cooper 

my short term goal is to have a first committee set up to be replaced / voted in 4 weeks - create this consensus with add 300 members will be challenging. 

we will definitely need to discuss mechanics, nomination process, avoiding front running as we go. 

120 ETH is around 15% of the initial treasury and the committee has no obligation to spend it all.","","👍 (3),👀 (1)"
"833922506247110656","lightchronicler#4067","2021-11-24","We have collected a major artist as first acquisition. I think we should go out and collect “undiscovered” gems from a variety of photog fields next. To assuage the fears/ notion of being/becoming the next establishment gatekeeper. There’s no where 120 eth needed to send that signal.  A good way would be to give each of the founding artists/ collectors a small budget. 4-5 images. Then assemble and talk about each other’s choices before making the final presentation. Call the collection e.g Founders Choice.  This with a ltd budget but before everyone joins the vote. Thoughts?","",""
"746551601296179231","DT | Luiz#4149","2021-11-24","Ok I have a few thoughts, since it looks like the discussion is straying away from the main point.

**At this initial stage, the only chance RAW has to make an impact on the world, engage membership, grow its token value and eventually be in a position to raise more funds is to collect work that will go up in value**

That doesn’t mean we collect ANY work that goes up in value. That doesn’t mean we have no curatorial perspective. But that does mean some aspirations like quotas, collecting outside of platforms or chains that are where the serious collectors collect, supporting friends, have to be contained. 

**Our biggest risk is irrelevance**

I liked the initial proposal by @hddamico because it skews in favor of collectors. We have plenty of photographers in the space, and the simple fact we exist with such a rich treasury will be beneficial to them. 

But the deal for collector is still unclear. It’s far from obvious that photography is a market that they should be spending their time and money. It’s part of our mission to show them the way.

If we hold ourselves too early to utopian ideas of supporting far and wide we don’t make an impact. 

My suggestions would be to make a few concentrated bets on the beginning, **fast**, on photographers that have quality and are already relatively validated by the current market. Then, we can start to think a bit more outside the box and spread our bets, eventually getting to a point where we’re able to deploy capital we don’t expect a short term return.

If we try to do everything from day one we increase our chances of failing. That would really be a shame.","","👍 (13),fplogoglitched (2),🤝 (1),YES (1),💯 (1),catJAM (2)"
"202337592350343168","RizacanKumas#4178","2021-11-24","I’m supporting this fully. Same ideas.","","💯 (1)"
"809382179468476456","mdr#8647","2021-11-24","For sure - agree!","",""
"181918945840726017","glory#5406","2021-11-24","Agreed 100% - the goal at this point should be sustainability and relevance of the DAO. Deliver value early, which will set us on a long-term path to accomplish the more ambitious goals set forth by members.","",""
"855092404147322910","RobinFriend#7507","2021-11-24","@DT | Luiz @hddamico you've been there and done it with Fingerprints. We trust in your process. Let's do it!","","👍 (2)"
"820715430683082835","omarzrobles#9845","2021-11-24","That makes sense @DT | Luiz...i agree with what @RobinFriend states.","",""
"823934448835756052","michelleviljoen.eth#8371","2021-11-24","Gm everyone! I’m also very happy with what @DT | Luiz has suggested.","",""
"833922506247110656","lightchronicler#4067","2021-11-24","It doesn't have to be either or. There is a balance to be found.
It's also not about utopian ideas per se. Certainly quality of the collected work should always come first over any consideration of equal representation across gender/race/geographical area etc. Having said that, there is plenty of quality available across all those categories.
Also we are, to an extend, operating in a self fulfilling mechanism. That is to say what we collect will increase in value simply because WE are collecting it. As such we can be a leader instead of following  what is already deemed established.","",""
"751493587371556933","claudia#0273","2021-11-24","This makes more sense to me. Agreed.","",""
"809382179468476456","mdr#8647","2021-11-24","In Discord it's quite easy to stray away from main subject because of scrolling, especially on mobile. We might be in need of another private channel for that, like 'development' or 'ideas' so we can keep stuff straight in 'governance'?","",""
"827362797792788520","hddamico#7928","2021-11-24","one thing that i would like to reinforce: it is a 4 weeks formation only. we will definitely learn a lot during this journey and will be able to adjust for the next ""mandate"".","","👍 (8)"
"827362797792788520","hddamico#7928","2021-11-24","yes, we will need more channels to better organize ourselves. we should use other apps as well. for complex discussions / proposals Discord is not the best tool imo.","","💯 (2)"
"746551601296179231","DT | Luiz#4149","2021-11-24","This is far from obvious. To think the simple fact “WE” collect will make it worth more is extremely naive and a bit arrogant. We still have a lot to prove.","","💎 (3)"
"746551601296179231","DT | Luiz#4149","2021-11-24","agreed, that’s one of the features I liked most about your proposal. It has a time limit and a period for re-evaluation.","","ToadYes (1)"
"859522510176124971","carlovanderoer#0512","2021-11-24","I think this is an important point, secondary market liquidity for photography is sluggish -- we have a big job ahead here indicating to collectors that photography itself is as highly collectable as we here know it can be. Starting with work we believe in for collectors will empower us down the road to take more risks.","","👍 (1),ToadYes (1)"
"704460941772849302","cooper#6009","2021-11-24","all very good. i agree with most.

only point i want to drive, not a utopian idea: to have some commitment to diversity in the demographics of artists we collect with the initial collection","","💯 (3)"
"704460941772849302","cooper#6009","2021-11-24","agree on this as well, keeping the committee fluid and rotating will be important","",""
"820715430683082835","omarzrobles#9845","2021-11-24","agree...we don't want to have a backslash for only collecting white male photographers from the get-go. That is also important when it comes to signaling, There is enough quality work in the space that does represent different demographics...it's more a matter of being intentional about it.","","star (1),heart (2)"
"859522510176124971","carlovanderoer#0512","2021-11-24","Agree we need to be mindfully inclusive while pursuing an initial goal of collecting work we feel is collectable. Are we considering both primary and secondary markets?","",""
"704460941772849302","cooper#6009","2021-11-24",":THIS: :This:","",""
"823934448835756052","michelleviljoen.eth#8371","2021-11-24","I would imagine that we would look at both? There’s many incredible photographers who only have pieces available on secondary at the moment. Definitely worth discussing.","",""
"823934448835756052","michelleviljoen.eth#8371","2021-11-24","My apologies for being less active on here! I’ll be spending this evening catching up. Been so focused on shooting for a new body of work!","",""
"827362797792788520","hddamico#7928","2021-11-24","agree","",""
"827362797792788520","hddamico#7928","2021-11-24","@Founding Artists i'm posting the Provisional Committee Proposal in the #🗳│ongoing-votes, we will run a snapshot voting after Founding Artists and Founding Members receive $RAW.","","❤️ (5),💯 (4)"
"704460941772849302","cooper#6009","2021-11-24","we decided curatorial decisions are 1 member 1 vote correct? How does this work if it's voted via $RAW? I thought the financial +gov decisions are token weighted? i guess kind of a grey area","",""
"827362797792788520","hddamico#7928","2021-11-24","we can do both","",""
"827362797792788520","hddamico#7928","2021-11-24","the snapshot would be to formalize the consensus created with the 1 member / 1 vote","","ToadYes (1)"
"815357659858468874","BarrySutton#4408","2021-11-24","Totally agree w the rationale. Let’s embrace and trust the process.","","ToadYes (1)"
"827362797792788520","hddamico#7928","2021-11-24","off topic, do you know folks from PhotoVerse?https://mobile.twitter.com/PhotoverseNFT","",""
"819708932876140575","shanelavalette#2830","2021-11-24","Looks like a great start in terms of steps. How do we propose or nominate for the initial curatorial committee? (The four founding artists/members and six collectors)?","",""
"819708932876140575","shanelavalette#2830","2021-11-24","Yes!","",""
"819708932876140575","shanelavalette#2830","2021-11-24","https://gnosis-safe.io/app/eth:0xF9FF406304e9075d93A2328cE4550b87e0757A10/balances","","🌈 (1)"
"819708932876140575","shanelavalette#2830","2021-11-24","Amazing 🔥 💥 👏","",""
"827362797792788520","hddamico#7928","2021-11-24","✌🏻","",""
"827362797792788520","hddamico#7928","2021-11-24","on collectors what do you think of Freddie and Blockbird? i know they are joining RAW","",""
"832722913765097535","chadwicktyler#3331","2021-11-24","Freddie has a great well rounded collection and really shows a lot of respect to his artist he collects.","","✅ (3),👌 (2)"
"876858550771650580","gallegosfer#9129","2021-11-24","Yes, Freddie has a good curatorial eye too","","🤘 (2)"
"820715430683082835","omarzrobles#9845","2021-11-24","Freddie has a great collection indeed.","","🤘 (3)"
"820715430683082835","omarzrobles#9845","2021-11-24","don't know about this page...why ?","",""
"859522510176124971","carlovanderoer#0512","2021-11-25","I have good things to say about both Freddie and Blockbird, likewise studio137. Are you asking in reference to the curatorial committee ?","","🤘 (5)"
"833922506247110656","lightchronicler#4067","2021-11-25","Can we have a link to the collection please?","",""
"832722913765097535","chadwicktyler#3331","2021-11-25","https://oncyber.io/freddie","","👍 (1)"
"819708932876140575","shanelavalette#2830","2021-11-25","Both! And 137!","",""
"802980996114415648","justinaversano.eth#9406","2021-11-25","We should get 6529 on board. He’s a huge photo advocate","",""
"802980996114415648","justinaversano.eth#9406","2021-11-25","Agreed with studio 137","","👆 (2)"
"827362797792788520","hddamico#7928","2021-11-25","yes","",""
"827362797792788520","hddamico#7928","2021-11-25","just curious about them","",""
"809382179468476456","mdr#8647","2021-11-25","Can't be against Freddie - He collected 3 of my pieces 😁  Looking at the rest of his collection think he has a good eye.","",""
"809382179468476456","mdr#8647","2021-11-25","Agree.","",""
"809382179468476456","mdr#8647","2021-11-25","Not really sure about 6529 - don't know him that well. Judging from is OS he is a huge collector of about anything, he's got it all - but in that respect it might be an interesting voice to have.","",""
"820715430683082835","omarzrobles#9845","2021-11-25","There was also the whole thing with him (6529) about soliciting ppl to render the rights to their images which IMO shows a real lack of understanding.","",""
"820715430683082835","omarzrobles#9845","2021-11-25","oh, yeah, I don't know much about them at all.","",""
"827362797792788520","hddamico#7928","2021-11-25","do you know other collections joining RAW? @Founding Artists","",""
"827362797792788520","hddamico#7928","2021-11-25","tks ser!","",""
"827362797792788520","hddamico#7928","2021-11-25","after a long journey received my beautiful piece from @lightchronicler made my day ser 🖤","","🔥 (1)"
"820715430683082835","omarzrobles#9845","2021-11-25","collections or collectors?","",""
"823934448835756052","michelleviljoen.eth#8371","2021-11-25","I agree, def 137!!","","😇 (1)"
"823934448835756052","michelleviljoen.eth#8371","2021-11-25","Happy Thanksgiving everyone!! 🖤","",""
"746551601296179231","DT | Luiz#4149","2021-11-25","Happy thanksgiving everyone!","",""
"746551601296179231","DT | Luiz#4149","2021-11-25","And for those like me who don’t celebrate, gm!","",""
"820715430683082835","omarzrobles#9845","2021-11-25","You can still eat some turkey regardless lol GM Luiz","",""
"181918945840726017","glory#5406","2021-11-25","Happy Thanksgiving!","",""
"819708932876140575","shanelavalette#2830","2021-11-25","Gm all!","",""
"809382179468476456","mdr#8647","2021-11-25","thanksgiving?? 😁 lot’s of all happiness for everyone celebrating ✨","",""
"809382179468476456","mdr#8647","2021-11-25","gm!","",""
"802980996114415648","justinaversano.eth#9406","2021-11-25","That’s right. Good call I forgot about that","",""
"855092404147322910","RobinFriend#7507","2021-11-25","Gm everyone. Yes, I agree 137 is a brilliant collector and definitely has my vote","",""
"827362797792788520","hddamico#7928","2021-11-25","collectors, sorry.","",""
"820715430683082835","omarzrobles#9845","2021-11-25","😉","",""
"820715430683082835","omarzrobles#9845","2021-11-25","I know of a few...among them, jeffexceleth,  jabdoted, redbeardnft, funghibull & blocknoob","","👌 (2)"
"693277954519728138","Lapsus#4632","2021-11-25","Red carpet for our good onboarded collectors!","","heart (3)"
"802980996114415648","justinaversano.eth#9406","2021-11-25","Deeze?","",""
"820715430683082835","omarzrobles#9845","2021-11-25","I'd assume he did","",""
"827362797792788520","hddamico#7928","2021-11-25","can someone pls ping 137? sent him a msg but no answer","",""
"827362797792788520","hddamico#7928","2021-11-25","are they joining RAW?","",""
"820715430683082835","omarzrobles#9845","2021-11-25","The ones that I mentioned did told me they had joined in","","🙌 (2)"
"693277954519728138","Lapsus#4632","2021-11-25","🐯🔥","",""
"827362797792788520","hddamico#7928","2021-11-25","great","",""
"855092404147322910","RobinFriend#7507","2021-11-25","will send him now 🙂","",""
"819708932876140575","shanelavalette#2830","2021-11-25","Sent earlier! 👍","",""
"819708932876140575","shanelavalette#2830","2021-11-25","Oh I guess he’ll get a few 😂","",""
"855092404147322910","RobinFriend#7507","2021-11-25","ah whoops!","",""
"827362797792788520","hddamico#7928","2021-11-25","tks friends 🙂","",""
"823934448835756052","michelleviljoen.eth#8371","2021-11-25","I will send him a DM 👌","",""
"823934448835756052","michelleviljoen.eth#8371","2021-11-25","Oh lol I see others have already. 🙌","","👍 (1)"
"859522510176124971","carlovanderoer#0512","2021-11-25","I'm happy to chat with 137, I'm also meeting with him early this coming week so can discuss. Just so I'm clear, we are wanting to gauge interest from these collectors in participating in the curatorial committee? I think bandwidth may be an issue.","",""
"751493587371556933","claudia#0273","2021-11-25","emmeworld sent an application a while ago through the form, not sure if they participated in the party bid","","👍 (1)"
"827362797792788520","hddamico#7928","2021-11-25","@Founding Artists @DT | Luiz @lucaspon @glory @Lapsus @0xSam 

Please see below a nomination proposal for the Provisional Committee. 

Let me know your thoughts. 

**Collectors**
1) DT
2) HD
3) Freddie (1centWhale)
4) Blockbird
5) [to be decided]
6) [to be decided] 

Two seats to be decided by the community new members after the airdrop is concluded.  

**Founding Artists**
1) Ashlyn Davis Burns @foto.eth 
2) Michelle Viljoen @michelleviljoen.eth 
3) Chad Wicktyler @chadwicktyler 
4) Alejandro Cartagena @alexcartagenamex 

All the @Founding Artists not participating in the Provisional Committee should lead initiatives such as:

- Educate new members and the larger community on photography 
- External Relationships and Marketing: e.g. organize and lead Twitter Spaces, IRL events etc
- Community Management 
- Increase diversity in membership and collection in a sustainable way","","👍 (11),fplogoglitched (10),catJAM (3)"
"819708932876140575","shanelavalette#2830","2021-11-25","Great start! 

137, proper, and MaxPower may be nice to consider adding for those slots, they have the bandwidth/interest too.","","👍 (3)"
"819708932876140575","shanelavalette#2830","2021-11-25","Favorite female collectors, all? Will be good to keep a balance and diversity on both as much as possible.","",""
"819708932876140575","shanelavalette#2830","2021-11-25","Anyone have that collectors list handy we started long ago? I’ll see if I can find it too!","",""
"817469690347257877","alexcartagenamex#4215","2021-11-25","I would consider ilyan#7806 as he is an IRL photo collector also buying NFT photos.","",""
"827362797792788520","hddamico#7928","2021-11-25","Note that we will leave 2 seats to be decided by the community, probably in a 1 head 1 vote format. We can come with the list and the community will vote:

1) 137
2) Proper
3) MaxPower
4) Ilyan
....

What do you think?","","heart (3)"
"802980996114415648","justinaversano.eth#9406","2021-11-25","137 and max are my votes","","💯 (4)"
"819708932876140575","shanelavalette#2830","2021-11-25","@137
@proper
@hyperspek
@maxpower
@praxeo
@cryptoNovo311
@KennyB
@kinny.eth
@magnesium
@1centwhale
@RichardK
@Shira
@philbirt
@Ari Greenberg
@Tom | think_flexible
@rubbertoe
@lipmaneth
@blockbird
@bwaga
@ajz
@felipether
@markydao
@tonyherrera
@warrenhimself
@YVR_Trader
@gmoneyNFT
@blocknoob_
@edupoisk","",""
"819708932876140575","shanelavalette#2830","2021-11-25","grabbed this from the October doc that was started but didn't go very far, in case helpful","",""
"819708932876140575","shanelavalette#2830","2021-11-25","@Tom | think_flexible has been interested in photography quite a bit too.","",""
"819708932876140575","shanelavalette#2830","2021-11-25","Above suggestions are solid, just would say again if we can identify some female collecting voices and keep diversity and global perspectives in mind that would be excellent.","","1_ (6)"
"832722913765097535","chadwicktyler#3331","2021-11-25","@Founding Artists I am beyond thrilled to be nominated it would be an honor to serve. Since I also have an active collection that is on the list of consideration (as almost all of us are). Some might see this as a conflict of interest. If you would prefer me to step down please vote with a 🍌.","","heart (9)"
"202337592350343168","RizacanKumas#4178","2021-11-25","Of course please","",""
"704460941772849302","cooper#6009","2021-11-25","love to see it :hearts:","",""
"859522510176124971","carlovanderoer#0512","2021-11-25","I think it's unavoidable @chadwicktyler , I don't see it a conflict that can't be navigated. I like this proposal. What list of consideration list are you referring to?","",""
"827362797792788520","hddamico#7928","2021-11-25","Was reconsidering some comments from the members and decided to amend my proposal, by taking out @chadwicktyler and adding @justinaversano.eth. It was much concentrated withing Obscura crew.","",""
"827362797792788520","hddamico#7928","2021-11-25","Please see below a nomination proposal for the Provisional Committee. 

Let me know your thoughts. 

Collectors
1) DT
2) HD
3) Freddie (1centWhale)
4) Blockbird
5) [to be decided]
6) [to be decided] 

Two seats to be decided by the community new members after the airdrop is concluded.

Founding Artists
1) Ashlyn Davis Burns @foto.eth 
2) Michelle Viljoen @michelleviljoen.eth 
3) Justin Aversano @justinaversano.eth 
4) Alejandro Cartagena @alexcartagenamex 

All the @Founding Artists not participating in the Provisional Committee should lead initiatives such as:

- Educate new members and the larger community on photography 
- External Relationships and Marketing: e.g. organize and lead Twitter Spaces, IRL events etc
- Community Management 
- Increase diversity in membership and collection in a sustainable way","",""
"802980996114415648","justinaversano.eth#9406","2021-11-25","I don’t think it’s fair to remove Chadwick","",""
"704460941772849302","cooper#6009","2021-11-25","i agree with justin here tbh","",""
"802980996114415648","justinaversano.eth#9406","2021-11-25","What if we add an 11th seat so it makes sense for voting","",""
"202337592350343168","RizacanKumas#4178","2021-11-25","+1","",""
"855092404147322910","RobinFriend#7507","2021-11-25","Yeah that makes sense","",""
"855092404147322910","RobinFriend#7507","2021-11-25","Chadwick should be there as well","",""
"704460941772849302","cooper#6009","2021-11-25","also, did i miss something for how this list was generated to begin with?","",""
"855092404147322910","RobinFriend#7507","2021-11-25","don't think so - it just appeared 😆","",""
"809382179468476456","mdr#8647","2021-11-25","@chadwicktyler in a way also any photographer would have a kind of conflict since in theory any photographer is up for consideration to be acquired - and for collectors conflicts of interest could also arise - if they have certain artists or work in their collection - when other works from them would end up in RAW collection it might add value to the works they have. Somehow we have to navigate this.","",""
"827362797792788520","hddamico#7928","2021-11-25","I would not like to vote it again, we decided this format yesterday (10 members: 6 collectors + 4 @Founding Artists )","",""
"809382179468476456","mdr#8647","2021-11-25","might be smart !","",""
