AuthorID,Author,Date,Content,Attachments,Reactions
"861685730937274409","b123#2778","2021-11-29","And to do that, the story and the active role of the photographer is key.","",""
"827362797792788520","hddamico#7928","2021-11-29","yes, sometimes i do wonder tho if it should be a role from the photographer to create the community or if a DAO, like RAW, would be capable of doing it.","",""
"861685730937274409","b123#2778","2021-11-29","And that's something where we as a dao can play a big role","","👀 (2)"
"827362797792788520","hddamico#7928","2021-11-29","crossed messages, ser!","","😉 (2)"
"861685730937274409","b123#2778","2021-11-29","A photographer should do what he does best. A dao can help him or her do what the photographer excels at","","💯 (5)"
"861685730937274409","b123#2778","2021-11-29","We need to be a very approachable form of gallery holder/museum, storyteller. And I think the emphasis should be on the latter.","",""
"859522510176124971","carlovanderoer#0512","2021-11-29","I agree that catalyzing  secondary liquidity is something that can be part of our acquisition process, an important indication to other collectors.","","👍 (3)"
"861685730937274409","b123#2778","2021-11-29","Important question that I don't have an answer for myself is who or what the market is around nft photography. Who is buying now and who will be in 1 or 2 years.","",""
"827362797792788520","hddamico#7928","2021-11-29","i’m buying 🥸","","LookCoffee (2),👍 (1)"
"861685730937274409","b123#2778","2021-11-29","you're a niche in niche 😉","",""
"354075032479334402","FramesFL#3512","2021-11-29","I think we will see more people that are already traditional collectors entering this space as they learn more","",""
"859522510176124971","carlovanderoer#0512","2021-11-29","And in thinking about 1 or 2 years (or much sooner), will collectable value from the physical photography world have more influence on collecting photography in the NFT space as more traditional collectors overcome barriers to entry.","",""
"474046746163412993","Freddie#0100","2021-11-29","looks like both to me","",""
"819708932876140575","shanelavalette#2830","2021-11-29","💯","",""
"819708932876140575","shanelavalette#2830","2021-11-29","Great to hear! Glad to have you in RAW.","",""
"704460941772849302","cooper#6009","2021-11-29","welcome. would love to see your ""shortlist"" prepared if you're willing to share. Also what nft DAO?  the supernify site is good overview, but misses a lot of the market that does not fall into that volume (or has not manually been added)","","💯 (2)"
"821670829099712522","alexandruchitu.eth#6244","2021-11-29","ah, I was free falling till #52 :))","",""
"821670829099712522","alexandruchitu.eth#6244","2021-11-29","agree with that !","",""
"821670829099712522","alexandruchitu.eth#6244","2021-11-29","yes, well, primary depends if the photographer had a smart contract or not. if no, the volume is calculated from the first sale of the collection. chikai made that list as I remember","",""
"693277954519728138","Lapsus#4632","2021-11-29","Loving this conversation and contributions!","",""
"859522510176124971","carlovanderoer#0512","2021-11-29","Is the supernifty list populated by data or curation?","",""
"371604298272079874","blockbird#2283","2021-11-29","Curation I think. There’s def some collections I know of with over 10e vol that aren’t on there","","💯 (4)"
"821670829099712522","alexandruchitu.eth#6244","2021-11-29","Curation. I messaged chikai after I listed my collection for him to add manually","",""
"819708932876140575","shanelavalette#2830","2021-11-29","Yes, it has been missing most of the great collections from FND because I think the api isn't there to pull the data from those FND profiles (including some important work with larger volume), as well as some really strong work out there with lower volume on both FND and OS.","","💯 (3)"
"821670829099712522","alexandruchitu.eth#6244","2021-11-29","It s a good start but not so accurate that list, for sure","",""
"868620933315837952","MichaMandelberg#1138","2021-11-29","I´d find it great to set this DAO apart from others by NOT focusing on all the money-stuff/trading volumes/who-pays-what. In my opinion many photographic works in the NFT space are massively overpriced and at the same time lacking artistic value. I´ve seen a lot of cliché subjects brought to life in a cliché way and still people pay brutal eth. Would be great to have a curation process that starts from an artistic not a capitalistic  POV. I´d love to discuss concepts/ideas/aesthetics/imagination/emotional appeal rather than floor price/trading volume/etc.","",""
"868620933315837952","MichaMandelberg#1138","2021-11-29","1 more thing: ´rarity´seems to be such a big, big, big, big factor in this NFT space. What´s rarity in photography? Shooting out 10.000 algorithmically modified images? :OOF_red: discuss...","",""
"819708932876140575","shanelavalette#2830","2021-11-29","Indeed. The founding members outlined some of the mission and vision and a general direction for the curation committee that's very much focused on artistic excellence and the strength and cultural value of the work itself. I think we all want to build a meaningful RAW collection that signals quality and depth (not things like hype) and through collecting in this way actually drive those conversations about value accordingly.","","👍 (7),💯 (9),🤝 (1)"
"693277954519728138","Lapsus#4632","2021-11-29","No doubt about it.","",""
"799729291017060383","charlierubin#0001","2021-11-29","how can one apply to be on the curation committee?","",""
"827362797792788520","hddamico#7928","2021-11-29","we will establish a voting process for the next committee nominations","","🆒 (3)"
"809382179468476456","mdr#8647","2021-11-30","well said","",""
"372317178906542081","milos#1340","2021-11-30","All the discussion will take place on discord? I feel that for some topics a forum like platform would be a bit better","",""
"827362797792788520","hddamico#7928","2021-11-30","which one would you suggest?","",""
"855092404147322910","RobinFriend#7507","2021-11-30","Fascinating, first time i've seen this list. It's missing so many great photography collections. How do we go about correcting this, or do we think it's a good idea to set up our own?","",""
"833922506247110656","lightchronicler#4067","2021-11-30","No need to compete nor compare imo. We're not here to acquire entire collections are we? Maybe 10% of a collection max. There's room...","",""
"855092404147322910","RobinFriend#7507","2021-11-30","But if it' missing a lot of the collections that we hold in our collection, is that not an issue","",""
"833922506247110656","lightchronicler#4067","2021-11-30","It's a ranking in sales volume only.","",""
"833922506247110656","lightchronicler#4067","2021-11-30","primary and secondary","",""
"372317178906542081","milos#1340","2021-11-30","discouse?","",""
"372317178906542081","milos#1340","2021-11-30","It's usually used for governance discussion but can be expanded","",""
"372317178906542081","milos#1340","2021-11-30","e.g. proposal for new photographers to contact, scouting, auctions.. then **boardroom** for voting","",""
"372317178906542081","milos#1340","2021-11-30","or **commonwealth** that does both","",""
"372317178906542081","milos#1340","2021-11-30","E.g. https://commonwealth.im/aave","",""
"372317178906542081","milos#1340","2021-11-30","discord is great and everything but if we need focused discussion on topics my be worth to move those there","",""
"372317178906542081","milos#1340","2021-11-30","Idle setted up quite well, and we could implement delegation https://idle.finance/#/governance","",""
"855092404147322910","RobinFriend#7507","2021-11-30","I'm totally agreed that our main focus should be collecting photography with artistic excellence and cultural significance. But if we are to grow photography we must also grow the amount of people that want to collect it. And people in this space on the whole, collect to eventually trade. If its not rankable, it becomes less interesting to trade and potentially less successful even if the work is brilliant!","","👍 (4)"
"817469690347257877","alexcartagenamex#4215","2021-11-30","I’ll repost here an outline of the first focus of the collection discussed by the founding members and artists: 

The New Community Photography Collection:
Will be formed of photographic work that is considered important by the community itself as a way to give voice to the values of this evolving community that we call the NFT world. The committee should take into account work that’s already in important collections of the NFT artworld and work that has been important for the short history of photography in the NFT space without discrimination of style, concept or formal approach . This collection will also be on the lookout for new work being produced and valued in the NFT world by creators and collectors alike and will have the objective of creating a record of the evolution of photography in this space, a collection that can become a marker for new cultural aesthetic values. **This is an outline","","👏 (6),👍 (2)"
"372317178906542081","milos#1340","2021-11-30","I'm not sure it's worth to put effort in convincing people to collect photography. Onboarding innovative and modern photographers it should be enough. If not, there's no interest from the market","",""
"827362797792788520","hddamico#7928","2021-11-30","we should be focusing in curating the supply, but also bring more collectors to the space (demand). right incentives + education with be key.","","🤝 (2)"
"821670829099712522","alexandruchitu.eth#6244","2021-11-30","I already started to make a list of photographers who can add value to our collection with their work. But it s not clear for me if I, being just a member, can propose some","",""
"827362797792788520","hddamico#7928","2021-11-30","yes! you should, indeed. here is the right channel for members to send names.","",""
"827362797792788520","hddamico#7928","2021-11-30","it is good to send it with a comprehensive rationale for the acquisition, size, plataform / private sale and etc.","","🙏🏻 (2),🤝 (1)"
"821670829099712522","alexandruchitu.eth#6244","2021-11-30","And I should complete this list or make my own and share it here ?","",""
"827362797792788520","hddamico#7928","2021-11-30","we should structure it better, but this spreadsheet is how it started","",""
"719483666849333259","ivolazaro#9953","2021-11-30","This rank is not super precise since I have a collection that would put me in the top 50 and I am not there. I believe there's many other photographers not included in that ranking.","","🤝 (1)"
"861685730937274409","b123#2778","2021-11-30","I totally agree with you that it's first and foremost about artistic quality. What do you think are examples of overpaid work right now? I'm curious about that.","",""
"868620933315837952","MichaMandelberg#1138","2021-11-30","Good point! Maybe instead of thinking about rankability we should focus on liquidity/tradability. Maybe RAW DAO should  launch a leading marketplace exclusively for photography NFTs. Just an idea.","","💯 (1)"
"861685730937274409","b123#2778","2021-11-30","Thank you for your welcome. I will certainly share the list at a later stage. The ranking from nifty is certainly not complete but is a start for discussion. Hadn't found a better list so far.","","ToadYes (1)"
"861685730937274409","b123#2778","2021-11-30","I didn't know that. Thanks for the addition.","",""
"868620933315837952","MichaMandelberg#1138","2021-11-30","TBH I consider our own Twin Flame  overpriced. But I know why we did it and fully back our mission. Just think it does not give a correct representation of the market (and I think it´s not supposed to). Just took part in an auction by Christies in Paris and if I compare what prices some works by established and sought after photographers made there I wonder about our wild crypto space. But  meta- and meat-verse are very different worlds.  That´s also why I am so curious to see where this journey will lead us. Art-wise as well as value-wise. A great experiment! :thisisfine:","","🤝 (1)"
"868620933315837952","MichaMandelberg#1138","2021-11-30","I only hope this will be an inclusive space, collecting art for the pleasure of it and not some sort of moon-mission where only those with massive bags full of coins can join...","","🤝 (2)"
"861685730937274409","b123#2778","2021-11-30","There are indeed very large differences between crypto art valuation and ""classic"" valuation at auctions and galleries. But at the same time that makes sense if you understand what people have sometimes earned in the last few years in the crypto world. 
Based on my current experience, the valuation for Twin Flames is then not even really overvalued.I compare it mainly to generative art, because I believe that photography should be at least equivalent to generative art. Part of the discussion should certainly be inclusivity. What is it really and what should it be?","","👍 (2)"
"868620933315837952","MichaMandelberg#1138","2021-11-30","I like your take on market and prices! Not yet thought about it like that. Talking about super-rich whales in this space: if only there knowledge and taste would grow in the same way as their crypto bags :bopping:  ...but we wil certainly do our best to help them. 😇","","🤝 (2)"
"821670829099712522","alexandruchitu.eth#6244","2021-11-30","Completed my first proposal 😄","https://cdn.discordapp.com/attachments/914624906161958934/915264748482879528/unknown.png",""
"827362797792788520","hddamico#7928","2021-11-30","tks @alexandruchitu.eth","",""
"827362797792788520","hddamico#7928","2021-11-30","the more you elaborate on “why RAW should collect it” better","",""
"878232533836386315","TK_arts#9379","2021-11-30","Is anyone allowed to make a proposal or just founder? 😇","",""
"821670829099712522","alexandruchitu.eth#6244","2021-11-30","ok, my english is not great so I ll try to elaborate 😅","",""
"827362797792788520","hddamico#7928","2021-11-30","all members 🙂","","🤞🏼 (4),🤝 (1)"
"389803426877407232","lucaspon#3865","2021-11-30","Is this a google sheet?","",""
"389803426877407232","lucaspon#3865","2021-11-30","I can setup a proper form for submissions if y’all prefer.","","❤️ (4)"
"354075032479334402","FramesFL#3512","2021-11-30","Yes, at: https://docs.google.com/spreadsheets/d/1VGCIpQQHSlJ9-l_8FTm2NbIiiRwzbBPDLTuvmFTrgDo/edit?usp=sharing","",""
"372317178906542081","milos#1340","2021-11-30","I think proposals should be more accessible and trackable. Similar to EIP on Ethereum. What about https://try.discourse.org/ ?","",""
"372317178906542081","milos#1340","2021-11-30","Proposal can be organized, supported by images and moodboards","",""
"389803426877407232","lucaspon#3865","2021-11-30","we have discourse at fingerprints and from our experience people focus more on notion","",""
"389803426877407232","lucaspon#3865","2021-11-30","but it has been useful in the past","",""
"372317178906542081","milos#1340","2021-11-30","I see, that's interesting. Fingerprints has a focus on proposals like RawDao?","",""
"389803426877407232","lucaspon#3865","2021-11-30","we have lots of proposals as in documents with improvement suggestions and projects, RAW DAO began that way","",""
"372317178906542081","milos#1340","2021-11-30","Notion should do the work anyway, allows pictures and link","",""
"389803426877407232","lucaspon#3865","2021-11-30","but for curation people just mention things in our discord; there aren't much curation suggestions though","",""
"389803426877407232","lucaspon#3865","2021-11-30","maybe notion can work!","",""
"389803426877407232","lucaspon#3865","2021-11-30","but I like the idea of a form that standardizes and facilitates appraisal from the committee","","👍 (2)"
"181918945840726017","glory#5406","2021-11-30","notion, add a voting function plssss","",""
"372317178906542081","milos#1340","2021-11-30","Yeah. I find appealing something trackable like EIP's. I think is an incentiviation to contribute for street rep","",""
"181918945840726017","glory#5406","2021-11-30","yea i agree...but to lucas' point, having to go to multiple different locations (notion, discourse, discord, eg)...it starts to become inefficient and people don't visit the 3rd and 4th locations nearly as often","","💯 (1)"
"181918945840726017","glory#5406","2021-11-30","the ideal would be to have discord as the real time communication layer, and then basically everything else contained in notion","",""
"354075032479334402","FramesFL#3512","2021-11-30","Agreed","",""
"389803426877407232","lucaspon#3865","2021-11-30","problem is that voting in notion is basically inexistent. if anyone can search the web for a notion-contained solution I will reward with ETH 😆","","🔥 (2),👀 (1)"
"389803426877407232","lucaspon#3865","2021-11-30","also research proposal voting platforms other than discourse","",""
"389803426877407232","lucaspon#3865","2021-11-30","btw this is #📎│internal-relations work","",""
"354075032479334402","FramesFL#3512","2021-11-30","https://www.notion.so/Feature-voting-d32797e3cab04da587dc65bb77750ba8

I think something like this could work","",""
"354075032479334402","FramesFL#3512","2021-11-30","we create an adaptation of the google sheets in notion just so we have access in the same place","",""
"354075032479334402","FramesFL#3512","2021-11-30","Idk if its the best option tho, i'm new to notion itself","",""
"372317178906542081","milos#1340","2021-11-30","yeah I can agree with that. But when the votes will be onchain?","",""
"181918945840726017","glory#5406","2021-11-30","there's a way to replicate a voting system, but it's janky","",""
"181918945840726017","glory#5406","2021-11-30","well snapshot ultimately when we need on chain votes","",""
"181918945840726017","glory#5406","2021-11-30","but there's a lot we can do with simple off-chain votes and discussion","","👍 (1)"
"372317178906542081","milos#1340","2021-11-30","def we need to start with onchain minimalism","","🔥 (1)"
"181918945840726017","glory#5406","2021-11-30","https://www.notion.so/guides/create-and-use-an-upvote-formula-for-team-decisions

bleh...not a great solution","",""
"878232533836386315","TK_arts#9379","2021-11-30","Okay, I entered my proposal - I hope the ""notes"" are fine 😄 tried to explain why I think Will should be considerd","","🤝 (1)"
"389803426877407232","lucaspon#3865","2021-11-30","too bad there isn't ""off chain"" voting in snapshot","",""
"389803426877407232","lucaspon#3865","2021-11-30","or 1 vote per member","",""
"861685730937274409","b123#2778","2021-11-30","That is a very good idea.","",""
"704460941772849302","cooper#6009","2021-11-30","why not just use snapshot with a $RAW setup?","",""
"704460941772849302","cooper#6009","2021-11-30","snapshot is not on-chain. We could setup $RAW to work within Tally for on chain voting for more serious matter.","",""
"389803426877407232","lucaspon#3865","2021-11-30","snapshot is not on-chain? 🤔","",""
"704460941772849302","cooper#6009","2021-11-30","pretty sure this could be done tbh. it's in the configuration for type of vote","",""
"704460941772849302","cooper#6009","2021-11-30","no! it's gassless. it just references wallet contents with a signature.","",""
"704460941772849302","cooper#6009","2021-11-30","Tally is on-chain and requires gas","",""
"389803426877407232","lucaspon#3865","2021-11-30","yes but the requirement to sign makes it cumbersome for frequent voting","",""
"704460941772849302","cooper#6009","2021-11-30","It's a seamless experience though, and official + tidy archive","",""
"704460941772849302","cooper#6009","2021-11-30","is engagement/participation the concern, with it requiring the wallet to vote? This is pretty common no? Similar to how you guys do voting for fingerprints within discourse w/tokens","",""
"389803426877407232","lucaspon#3865","2021-11-30","yes! for fingerprints, voting in discourse doesn't require tokens.","","ToadYes (1)"
"389803426877407232","lucaspon#3865","2021-11-30","or signatures","",""
"389803426877407232","lucaspon#3865","2021-11-30","we only use it for snapshot votes, which don't happen often","",""
"878232533836386315","TK_arts#9379","2021-11-30","Snapshot is on-chain and just requires a signed message and will factor in how many RAW the signed wallet is holding 🤔 i used it before and personally think is quite easy","",""
"389803426877407232","lucaspon#3865","2021-11-30","yep but imagine having to reach to your cold storage almost everyday to vote on simple proposals","","loomrun (1)"
"878232533836386315","TK_arts#9379","2021-11-30","Could be used for „important“ votes and else just use discord voting 🤔 member got min. 500 RAW - people with more would be in disadvantage tho","",""
"419935721936125952","MesutNFT#9591","2021-11-30","Nimbus Note and AmpleNote are notion alternatives that I found has voting functionality, nimbus Note seem to have a better UI, but havent used them much to comment more whether they cover everything notion offers","","👀 (1)"
"704460941772849302","cooper#6009","2021-11-30","we previously discussed **single choice voting** aka 1 member = 1 vote for curatorial decisions. not weighted token voting. Snapshot has many voting types available to utilize.
also to clarify, snapshot voting *is* off-chain. 

@lucaspon i was going to say to transfer a small amount of tokens to a hot wallet to vote, but come to think of it, it may be very easy to game a single choice vote across many wallets if you really wanted to. 

more info: https://www.daomasters.xyz/tools/snapshot","",""
"389803426877407232","lucaspon#3865","2021-11-30","awesome will check them later, thanks","","👍 (4)"
"861685730937274409","b123#2778","2021-12-01","I was brainstorming for a while today and would like to share this. I see the dao at its core as a strong marketing tool for nft photography in general. So how can we use RAW to best fit the current goals?
These are some suggestions and ideas I have:
1: involving top photographers from the classic photography world. I would be very happy if we could convince a Martin Parr, Anton Corbijn or Erwin Olaf to sell an nft to RAW. 
2: otc deals with the big photographers within the nft world. Can we offer them raw tokens? Then we have win win. Good marketing for them and for us at a low cost.... Is that an idea? 
3: Develop strong partnerships with agencies like Magnum, Panos Pictures, L'Agence VU and help them market nft pieces. Again, a win-win situation.
4: guiding and developing emerging artists.
Curious to hear your opinions on this.","","👆 (8),💯 (2),👀 (1)"
"419935721936125952","MesutNFT#9591","2021-12-01","Great ideas 💯","",""
"181918945840726017","glory#5406","2021-12-01","Love the ideas.

On 3 -- I'm not from this world - it would be helpful to identify 1 or 2 agencies who we think are the most ""forward thinking"" or receptive to NFTs as a medium. Then we can work to create a relationship.","","👍 (1)"
"799729291017060383","charlierubin#0001","2021-12-01","Where is the spreadsheet link?","",""
"354075032479334402","FramesFL#3512","2021-12-01","https://docs.google.com/spreadsheets/d/1VGCIpQQHSlJ9-l_8FTm2NbIiiRwzbBPDLTuvmFTrgDo/edit#gid=0","","Like (1)"
"799729291017060383","charlierubin#0001","2021-12-01","When constitutes a Founding Member? Only Founding Members should write on this?","",""
"354075032479334402","FramesFL#3512","2021-12-01","I Think everyone can collaborate on this list","",""
"868620933315837952","MichaMandelberg#1138","2021-12-01","Like!","",""
"474046746163412993","Freddie#0100","2021-12-01","Great writeup. I agree","",""
"861685730937274409","b123#2778","2021-12-01","Hi Freddie, thanks for your response! Are you a member of the temporarily curation committee?  Do you already have a shortlist of photographers for the first 15 percent of the available budget?
What are you focusing on in terms of style?  Curious to hear your response.","",""
"474046746163412993","Freddie#0100","2021-12-01","I am, we are discussing names but nothing is settled yet. We have a discussion about it later today. I'm happy to ask @hddamico @lucaspon what can be shared after but I fear making a full list available would encourage people to frontrun and buy said collection/pieces. I'll be honest and say that I'm not totally sure how it will work out yet but I know we all want to share as much as we can with the full community!","","🎯 (3)"
"861685730937274409","b123#2778","2021-12-01","Hi, Freddy, thanks for your quick and open response.  I totally understand that you can't share everything in detail. Good luck with the initial decisions and looking forward to seeing the outcomes.","","cheers (1),💯 (1)"
"821010336026329088","Let’s Not Know Us#1036","2021-12-01","What’s good everybody","",""
"821010336026329088","Let’s Not Know Us#1036","2021-12-01","Love the discussions","",""
"821010336026329088","Let’s Not Know Us#1036","2021-12-01","How do we contribute to the curation committee and how do we nominate ourselves? My project could use the support of the raw dao, and as a member, I’m confused on whether we can curate our work amongst the dao or only other non members work? Would definitely like to have my work considered whenever that time comes, as well as nominate others I feel should be considered. I saw a google form is that safe to interact with?","",""
"821010336026329088","Let’s Not Know Us#1036","2021-12-01","Thanks!!","",""
"419935721936125952","MesutNFT#9591","2021-12-01","I also would like this point to be clarified, can members' work be considered for nominations?","",""
"827362797792788520","hddamico#7928","2021-12-01","we need to establish a process where the community send nomination to committee in a efficient way, thoughts?

raw may collect work from members 🙂 if that is the case the referred member should be abstaining on voting (committee or community collection) 

google sheet is safe but we need to improve it. would love to hear thoughts / ideas.","","💯 (1)"
"389803426877407232","lucaspon#3865","2021-12-01","done: 
https://form.jotform.com/213347136156049","",""
"389803426877407232","lucaspon#3865","2021-12-01","current password: cheeseburger","",""
"389803426877407232","lucaspon#3865","2021-12-01","@Curation Committee pls review and check whether you'd like to add or remove anything","",""
"389803426877407232","lucaspon#3865","2021-12-01","I can have emails sent to each of you with each new submission if you'd like. Or just share access to the spreadsheet with the data.","",""
"474046746163412993","Freddie#0100","2021-12-01","Access to the spreadsheet is probably easiest in case we get a lot of submissions. Would prefer to not have my email blow up 😅  Maybe we set up a weekly or every two weeks call to run through new additions together?","","💯 (2)"
"389803426877407232","lucaspon#3865","2021-12-01","yep, seems like the best idea.","",""
"693277954519728138","Lapsus#4632","2021-12-01","It is. Important to have some layers of friction an collegiate debate to help the sieve!","",""
"827362797792788520","hddamico#7928","2021-12-02","agree","",""
"827362797792788520","hddamico#7928","2021-12-02","people should bring a good case for nomination","","👍 (2)"
"827362797792788520","hddamico#7928","2021-12-02","just trowing names + collection links shouldn’t be enough","",""
"827362797792788520","hddamico#7928","2021-12-02","some rationale for the acquisition should come together","","☝️ (5),💯 (5)"
"821010336026329088","Let’s Not Know Us#1036","2021-12-02","Agree. Thanks","",""
"821010336026329088","Let’s Not Know Us#1036","2021-12-02","Will get back w some ideas","",""
"809382179468476456","mdr#8647","2021-12-02","Thanks think this is great- and agree people nominating should make a strong case by arguments - might be emphasized bit more in the form - that you *have* to make an argument min & max amount of words before you can send the form?","",""
"878232533836386315","TK_arts#9379","2021-12-02","Should we add our first proposal again here?","",""
"389803426877407232","lucaspon#3865","2021-12-02","Ok I will make the description required","","🙏 (1)"
"389803426877407232","lucaspon#3865","2021-12-02","yes please","",""
"389803426877407232","lucaspon#3865","2021-12-02","@everyone Please make your suggestions to our @Curation Committee via the following form:
https://form.jotform.com/213347136156049

Password: cheeseburger
No sharing outside the DAO, please.","","burgerbear (15),👍 (8)"
"809382179468476456","mdr#8647","2021-12-02","please pin it to the channel 🙏","",""
