AuthorID,Author,Date,Content,Attachments,Reactions
"181918945840726017","glory#5406","2021-11-24","https://trader.airswap.io/","","ToadYes (1)"
"704460941772849302","cooper#6009","2021-11-24","and yes, agreed. does the DAO have intention to have an LP for $RAW and generate trading fees? We have a ton to provide. Im not an expert here, but worth consideration, no?","",""
"704460941772849302","cooper#6009","2021-11-24","airswap looking v straight forward. ty for that.","",""
"181918945840726017","glory#5406","2021-11-24","Yup...owned-liquidity is under consideration","","ToadDisco (1)"
"704460941772849302","cooper#6009","2021-11-24","Cool, would love to have an ear in the conversations if possible, if for no reason other than to observe and learn","",""
"389803426877407232","lucaspon#3865","2021-11-26","I've actually spoken to the guys at airswap to explain that they could setup a page to query open orders for a specific token; that would be enough for our orderbook","","ToadYes (1),💯 (1)"
"389803426877407232","lucaspon#3865","2021-11-26","not sure when they'll get to it though, but they've asked me to participate in an internal event there next month.","","👌 (1)"
"181918945840726017","glory#5406","2021-11-26","Oh nice. Last I talked to them they said it would prob be the month or two after their new site launch...can you loop me into the internal test?","",""
"389803426877407232","lucaspon#3865","2021-11-26","sure. there's no internal test going on, it was mostly an event for me to explain how we use their product and what we'd like to be developed.","",""
"181918945840726017","glory#5406","2021-11-26","Ahh","",""
"181918945840726017","glory#5406","2021-11-26","Thought you meant beta test","",""
"389803426877407232","lucaspon#3865","2021-11-26","no. something that would also be **extremely** useful it to be able to generate orders in bulk.","",""
"389803426877407232","lucaspon#3865","2021-11-26","so we can execute our primary rounds more expeditiously","",""
"181918945840726017","glory#5406","2021-11-26","Oh yea...that would be killer","",""
"389803426877407232","lucaspon#3865","2021-11-26","because as of now, I have to keep manually creating the airswaps like an idiot 😆","","😵‍💫 (3)"
"389803426877407232","lucaspon#3865","2021-11-26","and since it's web3 and requires signatures, I can't program a script to do it.","",""
"181918945840726017","glory#5406","2021-11-26","Would be cool to just upload a csv of addresses and amounts and have all the airswaps auto generate","",""
"389803426877407232","lucaspon#3865","2021-11-26","yes, like disperse","",""
"181918945840726017","glory#5406","2021-11-26","Yup","",""
"704460941772849302","cooper#6009","2021-11-26","disperse is awesome","",""
"181918945840726017","glory#5406","2021-11-28","if airdrop is going out, lets get the OTC channel up and running?","",""
"827362797792788520","hddamico#7928","2021-11-28","yes one for $FLAMES and another for $RAW","",""
"181918945840726017","glory#5406","2021-11-28","i dont have discord mod, so someone else is going to have to set it up","",""
"389803426877407232","lucaspon#3865","2021-11-28","is 2 channels necessary?","",""
"389803426877407232","lucaspon#3865","2021-11-28","think it can be all in one","",""
"693277954519728138","Lapsus#4632","2021-11-28","Yes, and remember flames are already tradable in the Fractional site","",""
"693277954519728138","Lapsus#4632","2021-11-28","So we can offer a p2p alt to that, but otherwise it has already an outlet","",""
"827362797792788520","hddamico#7928","2021-11-28","i like having it separately","","👍 (2)"
"886960200148484136","AppleLIN 🍎#2592","2021-11-29","GM","",""
"819260545319436357","Domiri.eth#3491","2021-11-29","GM, nice to be here","","☕ (1)"
"720294715366440971","zs#3807","2021-11-30","Does fingerprints hold a position in RAW. I'm assuming they do. If so does anyone know what that positions roughly looks like?","",""
"720294715366440971","zs#3807","2021-11-30","I could have sworn I read 12% somewhere, but I haven't been able to find that again. So might be making that up lol","",""
"389803426877407232","lucaspon#3865","2021-11-30","it's 12.5% fully diluted, as of now about ~50%","",""
"389803426877407232","lucaspon#3865","2021-11-30","just look for FP's main vault in the holders list for RAW tokens: 0xbc49de68bcbd164574847a7ced47e7475179c76b","","👍 (2)"
"861685730937274409","b123#2778","2021-12-01","I have a financial question. Is it possible to do otc deals with the  more famous photographers within the nft world?  Can we offer them raw tokens?  Good marketing for them and for us at a low cost.... Is that an idea?","",""
"720294715366440971","zs#3807","2021-12-01","I feel like it's somewhat alluded to in the ""Roadmap"" with member compensation. I believe right now that is in reference to member compensation for contributors, but the natural extension of that is to compensate artists as well.","",""
"389803426877407232","lucaspon#3865","2021-12-01","Hi friends! Anyone in here with experience as data analyst? e.g. SQL, relational databases, python, etc?","",""
"575523070324768788","brettjw#4485","2021-12-02","what do you mean by ""as of now 50%"" ? thank you","",""
"720294715366440971","zs#3807","2021-12-02","This means that it's not fully diluted yet. It will take some time for that to happen.","",""
"575523070324768788","brettjw#4485","2021-12-02","so Fingerprints owns 50% of what... circulating supply?","",""
"720294715366440971","zs#3807","2021-12-02","Yup. But there is a lot just sitting on the side, waiting for utility.","",""
"575523070324768788","brettjw#4485","2021-12-02","gotcha thanks","",""
"827362797792788520","hddamico#7928","2021-12-02","👀","",""
"389803426877407232","lucaspon#3865","2021-12-02","If anyone would like to help but doesn’t know SQL, you can learn it! It’s really simple and can be learnt in an afternoon.","","🔥 (2)"
"389803426877407232","lucaspon#3865","2021-12-02","https://www.codecademy.com/search?query=Sql","","👍 (1)"
"827362797792788520","hddamico#7928","2021-12-02","very important imo","",""
"720294715366440971","zs#3807","2021-12-02","Sorry I didn't commit to this earlier lol. I'll take it on","",""
"720294715366440971","zs#3807","2021-12-02","when do we need it done by?","",""
"389803426877407232","lucaspon#3865","2021-12-02","No worries! We’ll probably need many SQL ppl anyway 🙂","",""
"389803426877407232","lucaspon#3865","2021-12-02","No hard deadline on anything; just many small things that will need to get done eventually","","👍 (2)"
"651274836575780874","chavi#5271","2021-12-02","Little rusty with SQL rn but will do a refresher","",""
"844754269756325920","Reflective#0955","2021-12-03","Has there been any discussion to allocate some of the treasury into staking on platforms like OlympusDAO?","",""
"181918945840726017","glory#5406","2021-12-03","I've done some work on that...once we get the foundational stuff set I'll present a proposal to the DAO.","","👍 (3)"
"419935721936125952","MesutNFT#9591","2021-12-03","I have a basic understanding of this topics but I'm not an expert I'd say","","🧡 (1)"
"888030440252928041","mmiliszkiewicz#5782","2021-12-03","System analyst here, data is not my main area, but have sql+database+python background (Not proficient, all depends on your needs).","","👍 (1)"
"389803426877407232","lucaspon#3865","2021-12-03","We need to create a dashboard within dune.xyz, which is an app that makes the ethereum blockchain accessible using SQL","",""
"389803426877407232","lucaspon#3865","2021-12-03","This dashboard should detail our assets","",""
"181918945840726017","glory#5406","2021-12-03","Also need a way to categorize and summarize the transactional data...costs, revenues (in the future), transfers, etc","",""
"389803426877407232","lucaspon#3865","2021-12-03","I'm thinking we could create a section inside the Fingerprints database for RAW DAO, that should save us some trouble.","",""
"389803426877407232","lucaspon#3865","2021-12-03","but we'll still need people to go in there and categorize incoming transactions every now and then.","",""
"389803426877407232","lucaspon#3865","2021-12-03","I think monthly would be enough","",""
"389803426877407232","lucaspon#3865","2021-12-03","whoever volunteers will def get a portion of my compensation votes 🙂","",""
"181918945840726017","glory#5406","2021-12-03","i don't mind manually tagging stuff...just need access to the database","",""
"888030440252928041","mmiliszkiewicz#5782","2021-12-03","I'm an IT consultant for financial organizations, sounds like something that floats my boat.","","👍 (5)"
"720294715366440971","zs#3807","2021-12-03","^I think that’s our project lead","",""
"345742289311891469","M ram#4122","2021-12-03","Thanks! Will do this on the weekend to refresh, worked with SQL a bit but not enough","",""
"907631638144499722","Klamt#3962","2021-12-03","I can help as well!!","",""
"419935721936125952","MesutNFT#9591","2021-12-03","I can help as well 💯👍","",""
"389803426877407232","lucaspon#3865","2021-12-03","if anyone wants to get started, they can go in here and understand how this dashboard works:
https://dune.xyz/lucaspon/FP-Financials

the way dune.xyz works is that the entire ethereum blockchain is available on it using SQL, and so you can query it directly via their web app and create dashboards on top of your query results.
if you click the title of a chart, it will reveal to your the underlying query.
ideally we build something similar for RAW.
I think we might be able to copy paste almost all of the queries already written there, and just change the addresses to our own vault.","","⚡ (1)"
"389803426877407232","lucaspon#3865","2021-12-03","the difficult part will be with our NFTs.
the collection estimate query in there only pulls data from OpenSea, and I think photo NFTs are often minted elsewhere, making it necessary to pull data from other smart contracts.","",""
"389803426877407232","lucaspon#3865","2021-12-03","more info here: https://towardsdatascience.com/the-data-behind-the-nft-hype-32f6f92c27cb","",""
"389803426877407232","lucaspon#3865","2021-12-03","google searches aren't effective for figuring out how to do things in dune.xyz as it's a new tool and there isn't many people discussing it in stack exchange etc;
the best way is to search for public dashboards in there and audit their queries.","",""
"389803426877407232","lucaspon#3865","2021-12-03","I think this is all you need to know! 🙂","",""
"321824181765406723","Pedro#3811","2021-12-04","Hi guys, just joined the gated channels and catching up with the messages this morning.

I know SQL and have done dune queries before. Here's a start: https://dune.xyz/bestkindofrich/RAW-DAO

Comments and ideas welcome!","","🔥 (9),👏 (5),💯 (5),7051_fire (4)"
"181918945840726017","glory#5406","2021-12-04","Good stuff!","",""
"389803426877407232","lucaspon#3865","2021-12-04","great!! thanks for taking initiative!! the ETH balance is correct, I would just remove the first counter as it is an arbitrary valuation of our treasury $RAW tokens, then change ""Counter"" in the other charts to $RAW and ETH respectively. 🙂","",""
"354075032479334402","FramesFL#3512","2021-12-04","Thank you for starting out!","",""
"372317178906542081","milos#1340","2021-12-06","In case a subgraph is needed, let me know. Maybe it will be handy when we will have a website to show the collected photos","",""
"389803426877407232","lucaspon#3865","2021-12-06","hahahahah I haven't had to time to learn about subgraphs yet 😆","",""
"389803426877407232","lucaspon#3865","2021-12-06","so no idea how we could use them","",""
"372317178906542081","milos#1340","2021-12-06","The Graph is an historical data network. Probably in the future, Ethereum will be stateless and the historical data will be maintained by specialized networks. Right now is used to organize onchain information into entities, and allows apps to query the information quickly. (edited)

It's one of the reasons why apps become much better in the last 2 years. E.g. Uniswap info

It could be used by the rawDao website to fetch all the NFT information (image, name, dates, prices...) very quickly. Or by 3rd parties like online galleries and metaverses","","👍 (1)"
"389803426877407232","lucaspon#3865","2021-12-06","alright but how do I query it for things like our ETH balance? 😆","",""
"389803426877407232","lucaspon#3865","2021-12-06","or get a log of all our transactions?","",""
"389803426877407232","lucaspon#3865","2021-12-06","I never managed to find that info","",""
"372317178906542081","milos#1340","2021-12-06","You create a subgraph that listen to all the events you are interest into","",""
"389803426877407232","lucaspon#3865","2021-12-06","oh so I need to create a subgraph for me","",""
"372317178906542081","milos#1340","2021-12-06","It syncs from a block that you specify","",""
"372317178906542081","milos#1340","2021-12-06","Yes, e.g. RawDao Subgraph","",""
"389803426877407232","lucaspon#3865","2021-12-06","awesome","",""
"389803426877407232","lucaspon#3865","2021-12-06","can I edit it later on?","",""
"372317178906542081","milos#1340","2021-12-06","sure","",""
"389803426877407232","lucaspon#3865","2021-12-06","I've been using etherscan API to feed data into the Fingerprints data warehouse","",""
"372317178906542081","milos#1340","2021-12-06","Oh wow","",""
"372317178906542081","milos#1340","2021-12-06","Yeah it could be much easier with a subgraph","",""
"372317178906542081","milos#1340","2021-12-06","you can query it with graphql https://thegraph.com/hosted-service/subgraph/uniswap/uniswap-v2","",""
"372317178906542081","milos#1340","2021-12-06","Do we have a github repo?","",""
"389803426877407232","lucaspon#3865","2021-12-06","we don't","",""
"389803426877407232","lucaspon#3865","2021-12-06","but at some point we will have to write an ELT script to feed transaction data into a private database for logging","","❤️‍🔥 (2)"
"389803426877407232","lucaspon#3865","2021-12-06","here's the one I wrote for FP as example:
https://github.com/lucaspon/elt-etherscan-fingerprints","",""
"372317178906542081","milos#1340","2021-12-06","What informations do we need exactly?","",""
"389803426877407232","lucaspon#3865","2021-12-06","all the transactions from our vaults","",""
"389803426877407232","lucaspon#3865","2021-12-06","so that we can then categorize them and produce reports","",""
"389803426877407232","lucaspon#3865","2021-12-06","which reports? well, cash flows, income statement, balance sheet, assets breakdown, project ROIs, etc...","",""
"389803426877407232","lucaspon#3865","2021-12-07","Hello @everyone, we've drafted a Budget Proposal for 2022 so we all share expectations and have better visibility for expenditures in the coming months.
Please review this document and share your ideas, comments and ask questions. 🙂

https://www.notion.so/rawdao/Budget-Proposal-2022-af4f488eed3f477b988343678346c751","","👍 (11),🤘 (4),💯 (2)"
"819708932876140575","shanelavalette#2830","2021-12-07","Thank you, @lucaspon!","",""
"477518268995862528","ednz.eth#4780","2021-12-07","reviewed and I think this is a sound roadmap, thank you Lucas! So everything goes according to plan, then how are we supposed to grow our treasury for the following years? secondary market sales of NFTs, more party bids, etc ? I just couldn't wrap my head around that.","","👍 (1)"
"720294715366440971","zs#3807","2021-12-07","another fund raise probs. Sell RAW?","",""
"720294715366440971","zs#3807","2021-12-07","access NFTs, events, partnerships. Possibilities are endless","","💯 (2)"
"477518268995862528","ednz.eth#4780","2021-12-07","I'm sure we'll follow the footsteps of Fingerprints; they reached +200M treasury in ETH I believe","",""
"855092404147322910","RobinFriend#7507","2021-12-07","Fingerprints has a lot Raw tokens","","fplogoglitched (1)"
"477518268995862528","ednz.eth#4780","2021-12-07","UltraDAO sold mint passes for their woodies NFT project and majority of their current treasury came from there. I'm thinking collaborative collection projects could be on the books for the future.","","LogRoll (2)"
"720294715366440971","zs#3807","2021-12-07","SO MANY THINGS!! Thats my favorite part","",""
"477518268995862528","ednz.eth#4780","2021-12-07","Yeah! I think we'll have so many AHA moments if we push hard enough","","💯 (2)"
"720294715366440971","zs#3807","2021-12-07","As far as the proposal. I think all the ratios look right. *Maybe* a bit more in marketing?","",""
"720294715366440971","zs#3807","2021-12-07","I do like the nice chunk in a Liquidity Pool though","",""
"827362797792788520","hddamico#7928","2021-12-07","up","",""
"895672046116278322","samedixsnft#8110","2021-12-07","How many members are there working in DAO?","",""
"809382179468476456","mdr#8647","2021-12-07","and planted 837,000+ trees :TreeBounce: https://trees.org/post/woodiesnft/","","❤️ (3),pepeLove (1)"
"809382179468476456","mdr#8647","2021-12-07","(I'm an UltraDAO member 😁 )","","👍 (2)"
"809382179468476456","mdr#8647","2021-12-07","proposal looks pretty sound - also good to know that it *might be revisited and altered during the year via a Snapshot vote approved by the community*","","👍 (1)"
"389803426877407232","lucaspon#3865","2021-12-07","fyi we are setting up our Snapshot space and will be able to vote on all these proposals soon.","","🤝 (7)"
"809382179468476456","mdr#8647","2021-12-07","I think essentially all members ✨  If you see work you like to do or you have a certain expertise jump right in. Otherwise join the discussion or brainstorm. Find your place in the DAO. And vote of course ⚡ This goes for every member everyone included. And we are all new to DAOs so let's find out how this is going to work together as a community. It's like building a plane while flying 😁","",""
"895672046116278322","samedixsnft#8110","2021-12-07","Personally I believe that I don't deserve any ETH under this budget. Since time differences and my working hours I cannot attend most of the activities here. Of course, I will be joining votings and some discussions but it doesn't have to be paid 🤞 Mods and other working people deserve 100 time more than a regular member like me 😉","",""
"809382179468476456","mdr#8647","2021-12-07","🙏  that is very generous of you. You shouldn’t worry about - I think we have a system that we automatically measure engagement in the Discord, you can read about it in the Provisional Compensation Budget:","",""
"809382179468476456","mdr#8647","2021-12-07","2. To qualify for compensation, a member needs to gather a minimum of **15 discord interactions** during the month of December in the compensated areas' channels
3. Each area's budget shall be divided among members per a decentralized compensation vote using coordinape.com
    1. each member gets 100 votes
    2. a member can not vote on himself
    3. an area's budget will be distributed to members proportionately to the percentage of votes each member accumulates from the total votes in the area","",""
"809382179468476456","mdr#8647","2021-12-07","I would say - do would you are able to do - retweeting is also DAO work 😂","",""
"895672046116278322","samedixsnft#8110","2021-12-07","I would willingly do that:) You don’t need to pay me for that 😂 You can add my share (if any) back to budget 🤗","","🔥 (2)"
"861685730937274409","b123#2778","2021-12-07","Thanks for your first draft. 
I have two observations. The buffer is quite large I would say and in addition I don't really understand the relative large value of the compensation in eth. Surely you can do most of this with raw tokens?  It is very likely that the price will rise well in the coming year.
There is a postive upside for both sides. With a greater focus on the raw token, there is more budget available for the purchase of new works. And there is a positive relationship if the work of the dao is done well and the token price rises.
As an example, currently as a curator of the jenny dao I am rewarded purely in jenny tokens. I am very satisfied with this. This also works very well with bankless.","","👍 (3),ToadYes (1)"
"720294715366440971","zs#3807","2021-12-07","""People have to eat"". Not everyone can afford that level of exposure.","",""
"861685730937274409","b123#2778","2021-12-07","You can swap your raw tokens","",""
"720294715366440971","zs#3807","2021-12-07","Also if you believe in the long term value or RAW tokens, you would be less likely to use them for compensation vs ETH.","",""
"861685730937274409","b123#2778","2021-12-07","You can do both","","👍 (1)"
"720294715366440971","zs#3807","2021-12-07","Thats whats outlined","",""
"895672046116278322","samedixsnft#8110","2021-12-07","120 ETH (15% of the total budget) compensation seemed high to me. We may decrease it to 5-10 percent and add the remaining amount to curation.","",""
"861685730937274409","b123#2778","2021-12-07","Well, i don't read that way. Let's discuss it thursday","",""
"720294715366440971","zs#3807","2021-12-07","Compensation: 120ETH (~528k USD | 14% of treasury)
- to be spent on compensation of members working in the DAO
- allows for up to 10ETH in compensation each month
- this will likely be supplemented with $RAW compensation","",""
"861685730937274409","b123#2778","2021-12-07","supplemented could be a top up or instead of, but lets hear it thursday👍","",""
"895672046116278322","samedixsnft#8110","2021-12-07","👍","",""
"419935721936125952","MesutNFT#9591","2021-12-07","I just read the Budget Proposal draft and I must say its solid and very detailed, great job, excited for the future and possibilities!","","💯 (3)"
"507584185179963399","Dimitri#6716","2021-12-07","Was the < 2ETH soft vote based on anything specific? ie. established DAOs?","",""
"844754269756325920","Reflective#0955","2021-12-07","Do we need special permission to access notion? Not letting me in.","",""
"389803426877407232","lucaspon#3865","2021-12-07","no, just try logging out and accessing the link in #❕│read-this again","","👍 (1)"
"821670829099712522","alexandruchitu.eth#6244","2021-12-07","just read the budget proposal. great times for photographers to envolve in nft space. I'm excited !","",""
"821670829099712522","alexandruchitu.eth#6244","2021-12-07","how will the compensation work? I mean, what do we have to do exactly? will be roles for us to choose from?","",""
"389803426877407232","lucaspon#3865","2021-12-07","ah great question my friend.","",""
"389803426877407232","lucaspon#3865","2021-12-07","the final compensation model is being drafted! I've yet to share it with everyone.","","❤️ (2)"
"389803426877407232","lucaspon#3865","2021-12-07","but it will be similar to how we're doing compensation for December:
https://www.notion.so/rawdao/Provisional-Compensation-Budget-for-December-21-1c937b3f99ee400f8bf21da30fb835fe","",""
"389803426877407232","lucaspon#3865","2021-12-07","we intend to add a long-term compensation scheme on top of this decentralized voting mechanism. 🙂","","catJAM (1)"
"907631638144499722","Klamt#3962","2021-12-07","I have just added some comments to the file, also made some suggestions on those topics.","",""
"821670829099712522","alexandruchitu.eth#6244","2021-12-07","great !","",""
"353929394894667777","Seventeenblack#3041","2021-12-08","Happy with all the above. Thanks","",""
"888030440252928041","mmiliszkiewicz#5782","2021-12-08","Hi, @lucaspon , @Pedro 
I created a couple of new queries in my dashboard https://dune.xyz/mmiliszkiewicz/RDAO:
- $RAW token holders in total
- $RAW token holders of 500+ tokens (members)
- $RAW total number of tokens
- $RAW in vault
- $RAW in holders hands
- Total number of members votes
- Table that shows for each member (except vault): number of tokens and a number of votes (where 1 vote is 500 tokens).","","🔥 (4)"
"888030440252928041","mmiliszkiewicz#5782","2021-12-08","My aim, especially for the table is to help current topic for curation channel: how the voting process should look like. If you have any special needs for some calculations - like some different metrics for voting power, let me know!","",""
"888030440252928041","mmiliszkiewicz#5782","2021-12-08","Also I have been thinking about categorizing holders by DeFI Projects and mark specific transactions done through. I can do this In next few days.","",""
"888030440252928041","mmiliszkiewicz#5782","2021-12-08","And these new queries of course can be merged with what has already been created.","",""
"888030440252928041","mmiliszkiewicz#5782","2021-12-08","And I need to refactor them a little, so that they will be more clear and reusable, but in terms of performance they are ok.","","💯 (7)"
"809382179468476456","mdr#8647","2021-12-08","great stuff- thank you","",""
"392816751118909463","b_themouth#0088","2021-12-08","are the first addresses the community vault?","",""
"389803426877407232","lucaspon#3865","2021-12-08","Wow awesome! Will take a look when back at my computer","",""
"888030440252928041","mmiliszkiewicz#5782","2021-12-08","Nope, the vault is excluded from the list as I didn't want it to be used for counting vote power. First addresse are some serious investors like FingerprintsDAO","","👍 (3)"
"392816751118909463","b_themouth#0088","2021-12-08","ok.","",""
"392816751118909463","b_themouth#0088","2021-12-08","thanks","",""
"389803426877407232","lucaspon#3865","2021-12-08","amazing job man, congratulations!
I'd suggest using the labels.get() function to replace addresses with names on the table! 🙂","",""
"389803426877407232","lucaspon#3865","2021-12-08","here's a fork with the change: https://dune.xyz/queries/284711","","🔥 (5),💯 (1)"
"888030440252928041","mmiliszkiewicz#5782","2021-12-08","Thanks I started reading Dune documentation, this really helps! Gonna include this and also labels.url, so that the address could be clickable. Will also try to fetch ens domain names","","👏 (4)"
"827362797792788520","hddamico#7928","2021-12-08","this awesome @mmiliszkiewicz !","","💯 (3)"
"888030440252928041","mmiliszkiewicz#5782","2021-12-08","Thank you! Looking for feedback and ideas - what else can be included! Till 10th Dec i'm finishing working on portraits for Obscura, but after that gonna start working on an overview of flames and raw tokens transactions","","🔥 (3)"
"693277954519728138","Lapsus#4632","2021-12-08","This is awesome!","",""
"693277954519728138","Lapsus#4632","2021-12-08","Do you think we can share it via twitter at this stage to hint externally that we are building?","",""
"888030440252928041","mmiliszkiewicz#5782","2021-12-08","Well, the dashboard is not very sophisticated yet, but contains some representative numbers - i think it might be nice to share some number on twitter","",""
"392816751118909463","b_themouth#0088","2021-12-08","I was thinking of creating a bot and/or page with information about volume and tx made with nft photos. Basically checking the tx from foundation and Open sea and try to figure out a way to filter only nfts from this category. We would have a data base of the biggest creators and biggest curators. Is that something that would be to interest to the DAO? Is that kind of information relevant to help curation?","","💯 (5)"
"888030440252928041","mmiliszkiewicz#5782","2021-12-08","Especially that I see that not much is happening there. So might be good to brag and show that we are building the plane while flying 🙂","",""
"888030440252928041","mmiliszkiewicz#5782","2021-12-08","Good idea. FingerprintDAO has a bot that informs about all sales","",""
"693277954519728138","Lapsus#4632","2021-12-08","Yes, that's the idea, but I like the dashboard","",""
"693277954519728138","Lapsus#4632","2021-12-08","As i'ts visual, even if provisional","","💯 (1)"
"392816751118909463","b_themouth#0088","2021-12-08","We have a lot of members here form there. My main concern is to try to figure how to filter by category. Of someone knows how they do it there maybe could tell us it would save a lot of time","",""
"888030440252928041","mmiliszkiewicz#5782","2021-12-08","Sorry, you mean all nft photography. Great idea! And i think it is still achievable. Ofc would need to think how to do this in smart way from performance perspective. Will investigate the topic.","",""
"888030440252928041","mmiliszkiewicz#5782","2021-12-08","And also filtering transactions is something i'm looking into","",""
"392816751118909463","b_themouth#0088","2021-12-08","Thanks. I talked already with some people that created bots for other reasons and they think it is doable. I need to know if it something that would be of interest to the DAO","",""
"801477786106593291","pΞquod#5267","2021-12-10","This is amazing 🔥","",""
"821010336026329088","Let’s Not Know Us#1036","2021-12-10","Thanks for this work, that’s 👍","",""
"827362797792788520","hddamico#7928","2021-12-11","should we consider buying some $FLAMEs with our treasury?","",""
"861685730937274409","b123#2778","2021-12-11","I wouldn't. Would purchase as many valuable works as possible in the first phase and thereby send a powerful signal in the crypto and art world.","",""
"720294715366440971","zs#3807","2021-12-11","Think it should be discussed at least, although I feel like my vote would be leaning towards no.","",""
"827362797792788520","hddamico#7928","2021-12-11","it should be a different pocket for it, not competing with the acquisition budget.","",""
"827362797792788520","hddamico#7928","2021-12-11","i would support a small deal. the implied market cap looks so cheap.","",""
"827362797792788520","hddamico#7928","2021-12-11","or a liquidity pool","",""
"827362797792788520","hddamico#7928","2021-12-11","DAO’s treasury could benefit from bid/ask spread","",""
"746551601296179231","DT | Luiz#4149","2021-12-12","I would consider doing something if we then proceed to coordinate participants to lower reserve and seek an acquisition/buyout","",""
"392816751118909463","b_themouth#0088","2021-12-12","Have anyone thought of put part of the money of the DAO in lido and that way get 5% while not at use? We have a huge treasury that could be put to work","","➕ (2),YES (1)"
"181918945840726017","glory#5406","2021-12-12","Yes, now that the organizational design vote is complete, we can work on a proposed budget. Once that passes, I'll write up a treasury management/investment proposal.","",""
"392816751118909463","b_themouth#0088","2021-12-12","ok. i can help you with that.","",""
"392816751118909463","b_themouth#0088","2021-12-12","if you need help or want help","",""
"181918945840726017","glory#5406","2021-12-12","Sounds great - I'll loop you in once the budget passes","","👍 (2)"
"803362323682951210","casualsteez#7551","2021-12-12","We could hold a percentage of the DAO bank in a senior position on barn bridge smart alpha so we can stay liquid during a bear market","",""
"181918945840726017","glory#5406","2021-12-13","Did some light research into this -- the risk/reward on the Senior wETH/USD tranche doesn't look very favorable. Are there other pairs you'd recommend looking at?","",""
"392816751118909463","b_themouth#0088","2021-12-13","I think working with Lido would be the easiest way to have some revenue. If we are thinking of owning stables there is other options but until we do there is no point in discussing it","",""
"181918945840726017","glory#5406","2021-12-13","Agreed re: Lido.","","👍 (2)"
