AuthorID,Author,Date,Content,Attachments,Reactions
"827362797792788520","hddamico#7928","2021-12-10","we should validate with her the content for the de first twitter before publishing it.","",""
"746551601296179231","DT | Luiz#4149","2021-12-10","No we can’t use this","",""
"746551601296179231","DT | Luiz#4149","2021-12-10","This is not public info and we shouldn’t be saying we’re acquiring her work because she’s a 17 yo black female artist. We’re acquiring because they’re objectively great artworks.","",""
"746551601296179231","DT | Luiz#4149","2021-12-10","Please run by me every communication for these first acquisitions. It’s key to be on brand and precise so I wanna be heavily involved","",""
"751493587371556933","claudia#0273","2021-12-10","Drafting some content now @DT | Luiz I'll send it here shortly","",""
"827362797792788520","hddamico#7928","2021-12-10","great! thank you very much @claudia","",""
"746551601296179231","DT | Luiz#4149","2021-12-10","What are we thinking about timing? Early next week?","",""
"751493587371556933","claudia#0273","2021-12-10","I can have the twitter draft and press release ready for today, but twitter space looks like it'll be next week.","",""
"751493587371556933","claudia#0273","2021-12-10","@DT | Luiz @hddamico Here's the draft for both the press release and the twitter thread! 

https://docs.google.com/document/d/1usfUHFvKJsTB_K_uSq1icWvCGg8uW7emRAVbN8_ehn4/edit

I would like to get a quote or two about why the work collected is powerful from the curatorial committee. I think that will be a good way to wrap up the press release. 

Let me know your thoughts and if anyone wants to edit for grammar please let me know, I'm not a writer but I'm a big reader haha.","",""
"827362797792788520","hddamico#7928","2021-12-10","@justinaversano.eth @michelleviljoen.eth @foto.eth could pls help with the quotes from the curatorial committee?","",""
"802980996114415648","justinaversano.eth#9406","2021-12-10","What are the specs","",""
"827362797792788520","hddamico#7928","2021-12-10","thank you @claudia, can I make changes directly in the doc?","",""
"751493587371556933","claudia#0273","2021-12-10","Yup just updated permissions, you should be able to edit now","",""
"827362797792788520","hddamico#7928","2021-12-10","tks 🙂","",""
"869997214221623296","foto.eth#8472","2021-12-10","i'm drafting a quote right now that we can edit, @justinaversano.eth and @michelleviljoen.eth  shall I share here?","","❤️ (3)"
"827362797792788520","hddamico#7928","2021-12-10","made a few comments there, pls let me know if you disagree.","",""
"827362797792788520","hddamico#7928","2021-12-10","tks once again for leading this.","","❤️ (1)"
"869997214221623296","foto.eth#8472","2021-12-10","OK, this is of course able to be edited, totally changed, etc, just a starting point for us, ""The curatorial committee is thrilled to acquire this important piece from Diana Sinclair as a founding piece of the RAW DAO collection. This cinematic, gestural work references her evolution and growth as an artist in the space. As one of her first photographic pieces launched, it functions as not only a foundational piece anchoring the RAW DAO collection, but is also illustrative of a key piece of the history of photography in the NFT space.""","","❤️ (3)"
"751493587371556933","claudia#0273","2021-12-10","Amazing!! I think that's perfect.","",""
"751493587371556933","claudia#0273","2021-12-10","Will look over your comments in just a sec, having a quick soup break 🥣","",""
"827362797792788520","hddamico#7928","2021-12-10","okdok","",""
"389803426877407232","lucaspon#3865","2021-12-10","oh wow whose address is this? 😆","",""
"693277954519728138","Lapsus#4632","2021-12-10","Should be @DT | Luiz 's, I assume : D","",""
"693277954519728138","Lapsus#4632","2021-12-10","Guys; I'm with the FP every icon project on twitter, we can do this afterwards, lmk","",""
"802980996114415648","justinaversano.eth#9406","2021-12-10","Yes plz","",""
"802980996114415648","justinaversano.eth#9406","2021-12-10","I trust your writing @foto.eth","","🙏 (1)"
"751493587371556933","claudia#0273","2021-12-10","I made some edits and agreed with most things you suggested! The suggestion you made about deleting ""Since her entry into the NFT space, Diana has been minting her own work on Foundation and SuperRare, and has even had a piece featured in TIMEPieces."" - I would like to keep that in as I think it offers some more context about her work and where she's been minting or ""active"" in the space. It's also a good segway into talking about her other initiatives.","",""
"827362797792788520","hddamico#7928","2021-12-10","okdok","",""
"746551601296179231","DT | Luiz#4149","2021-12-10","I'm on a call now, will edit later. I think it needs to appeal to a broader audience, something we're currently not exactly doing","",""
"746551601296179231","DT | Luiz#4149","2021-12-10","but the first draft looks great!","",""
"693277954519728138","Lapsus#4632","2021-12-10","Part for twitter looks good; moved some lines for formatting; I'd mostly touch the last one.","",""
"693277954519728138","Lapsus#4632","2021-12-10","When are we expecting to announce?","",""
"693277954519728138","Lapsus#4632","2021-12-10","I'm losing sense of time, lol.","",""
"746551601296179231","DT | Luiz#4149","2021-12-10","Can I make direct edits? I will mostly edit the twitter thread","",""
"693277954519728138","Lapsus#4632","2021-12-10","Yes, go for it!","",""
"751493587371556933","claudia#0273","2021-12-10","Go ahead!","",""
"746551601296179231","DT | Luiz#4149","2021-12-10","thanks!","",""
"746551601296179231","DT | Luiz#4149","2021-12-10","a few directives we should try to adhere going forward for Twitter comms.

From my experience, some stuff resonates much better with photographers and some stuff resonates better with collectors and the broader public. We should try to optimize for the second group.

- keep the message simple. Like REALLY simple lol
- stuff like being part of Fortune's 50 most influential people in NFT resonates a lot more with the broader public than photography awards
- saying who collects her is better than saying where she's minting (this info doesn't add much value)
- Wouldn't mention price, let others talk about price","","👌 (5)"
"746551601296179231","DT | Luiz#4149","2021-12-10","I used to deal a lot with academics in my previous life as fund manager. The photographers approach is similar to academics in many ways -- being more precise in language, valuing industry awards, etc. It takes some time to start to think a bit more in a business-like way. Ultimately to be more effective we have to make this move","",""
"693277954519728138","Lapsus#4632","2021-12-10","I agree; thanks for the direction bc I think it's spot on!","",""
"693277954519728138","Lapsus#4632","2021-12-10","The first group is more idealist and we can have that tendency too, so no need to emphasize that","",""
"693277954519728138","Lapsus#4632","2021-12-10","Cut out a few words","",""
"746551601296179231","DT | Luiz#4149","2021-12-10","Just edited heavily lol!","",""
"746551601296179231","DT | Luiz#4149","2021-12-10","the press release I only took off the price mentions. The twitter thread I made it more ""marketing-like""","",""
"693277954519728138","Lapsus#4632","2021-12-10","And suppresed some, right?","",""
"746551601296179231","DT | Luiz#4149","2021-12-10","yes, we need to keep it short","",""
"693277954519728138","Lapsus#4632","2021-12-10","I was trying to cut heavily on that one you took off, haha","",""
"693277954519728138","Lapsus#4632","2021-12-10","When are we launchig all of this?","",""
"751493587371556933","claudia#0273","2021-12-10","Thanks for this insight Luiz. And for clarifying which audience we should writing our content for. As an artist I sometimes naturally tend to write for other artists haha, but will keep that direction in mind moving forward.","",""
"693277954519728138","Lapsus#4632","2021-12-10","I think collectors, that's the ballance we need to strike: the energy from artists is already coming in incredible amounts and it won't stop inflowing. Catering to collectors and being successful in attracting their interest grants us the fulfilment of the artist's needs as a result, imo.","","💯 (2)"
"827362797792788520","hddamico#7928","2021-12-10","we need to ping Diana before posting it","","👍 (2)"
"827362797792788520","hddamico#7928","2021-12-10","yeap","",""
"690237167368274024","Ari Greenberg#4498","2021-12-10","I'd love to help with the marketing plan for the drifter acqusition. Can someone please share some more details and/or what we've done to date on this?","",""
"827362797792788520","hddamico#7928","2021-12-10","we haven’t done on Drift","",""
"827362797792788520","hddamico#7928","2021-12-10","will send you a msg Ari","",""
"751493587371556933","claudia#0273","2021-12-10","@hddamico Diana just sent us a message on Twitter asking if we're announcing today","",""
"693277954519728138","Lapsus#4632","2021-12-10","Are we?","",""
"693277954519728138","Lapsus#4632","2021-12-10","Waiting!","",""
"827362797792788520","hddamico#7928","2021-12-10","@Lapsus could pls prepare a “draft” of the twitter?","",""
"827362797792788520","hddamico#7928","2021-12-10","@claudia pls say we will make it tomorrow, too late today.","","👍 (1)"
"827362797792788520","hddamico#7928","2021-12-10","based on the latest comments from DT","",""
"693277954519728138","Lapsus#4632","2021-12-10","Yes; we have it quite advanced. Let me finish ultra late dine and will go sit with it; we can deliver in a while if we are ready","",""
"751493587371556933","claudia#0273","2021-12-10","I think it will have to be tomorrow. We still need to decide on a platform to publish the press release.","",""
"693277954519728138","Lapsus#4632","2021-12-10","Oh; ok! Any time window?","",""
"693277954519728138","Lapsus#4632","2021-12-10","Didnt the Mirror work?","",""
"693277954519728138","Lapsus#4632","2021-12-10","A Medium account can be created in a minute, but prob we want consistency and I think mirror is sort of the standard for the space. Wish we had our site too.","",""
"693277954519728138","Lapsus#4632","2021-12-10","We'll keep working tomorrow then! ✊","",""
"827362797792788520","hddamico#7928","2021-12-10","Think we should publish a mirror for the full story under this first provisional committee, not one per artists.","","👌 (2)"
"827362797792788520","hddamico#7928","2021-12-10","There is noise around this in #🎨│curation we should try to announce it tomorrow morning EST","",""
"827362797792788520","hddamico#7928","2021-12-10","Diana is ok with us announcing it tomorrow morning","",""
"693277954519728138","Lapsus#4632","2021-12-10","Ok, so we do the twitter, not article yet?","",""
"693277954519728138","Lapsus#4632","2021-12-10","And leave it for tom mor est","",""
"693277954519728138","Lapsus#4632","2021-12-10","I'll be here by then!","",""
"827362797792788520","hddamico#7928","2021-12-10","yes, let’s kick off with a twitter. DT wants to see it once last time before we send it out","","👌 (3)"
"827362797792788520","hddamico#7928","2021-12-10","okdok","","🙌 (3)"
"690237167368274024","Ari Greenberg#4498","2021-12-11","Who are the influencers who have been promoting photography a lot on twitter? I remember one was doing a lot of Twitter spaces?","",""
"693277954519728138","Lapsus#4632","2021-12-11","We have a lot on the works on that audio area from artists and other members. I believe we'll be very strong there and really infuential.","",""
"693277954519728138","Lapsus#4632","2021-12-11","We have an ambitious conceptual plan and lots of initiatives that'll fit there.","",""
"827362797792788520","hddamico#7928","2021-12-11","Kevin, DeeZe?","",""
"693277954519728138","Lapsus#4632","2021-12-11","(But this is for other channels for now, sorry the digression).","",""
"690237167368274024","Ari Greenberg#4498","2021-12-11","Maybe Deeze","",""
"827362797792788520","hddamico#7928","2021-12-11","@Lapsus pls let the tweet ready for final DT review so we send it first thing tomorrow est","","👍 (1)"
"693277954519728138","Lapsus#4632","2021-12-11","RAWdao is proud to announce the acquisition of @dianaesinclair’s “Reimagining Black Gold”.

(Photo from https://opensea.io/assets/0x3b3ee1931dc30c1957379fac9aba94d1c48a5405/71666)

---

Diana is a 17 year old artist and curator working in NYC.

She co-founded @herstoryDAO.

@FortuneMagazine appointed her as one of the 50 most influential people in NFTs in 2021.

https://fortune.com/nfty-50/2021/diana-sinclair/

(Picture from https://format-com-cld-res.cloudinary.com/image/private/s--p4i7jCQA--/c_limit,g_center,h_65535,w_1600/fl_keep_iptc.progressive,q_95/v1/a5a87dc084e1ee6839845ace552b0a3c/Diana-Sinclair_Headshot.jpg) 

---

Since she entered the NFT space, @dianaesinclair has been collected by top collectors like @crypto888crypto and @3Fmusic, and had a piece featured in @TIMEPieces. 

https://time.com/collection/timepieces-nft/6098951/diana-sinclair-2/

---

@dianaesinclair is also, from now on, a full member of RAWdao","",""
"690237167368274024","Ari Greenberg#4498","2021-12-11","@hddamico @Shira @DT | Luiz here's a very rough draft of some ideas for the Drifter go-to-market strategy. Please take a look and comment in the doc. We can then discuss feasibility and alignment with Drift: https://docs.google.com/document/d/18X8G4oWj0-FtVrz9pAz5TbppVU0NE-wYGMt2tQpKqGo/edit?usp=sharing","","🔥 (1)"
"693277954519728138","Lapsus#4632","2021-12-11","Last edit for review. Lmk if we do it shortly.","",""
"693277954519728138","Lapsus#4632","2021-12-11","https://twitter.com/theRAWdao/status/1469687888094932994","","💯 (2)"
"693277954519728138","Lapsus#4632","2021-12-11","Do we put these in #❗│announcements , @lucaspon ?","",""
"827362797792788520","hddamico#7928","2021-12-11","Wooow, i liked that.","","💯 (1)"
"827362797792788520","hddamico#7928","2021-12-11","On sequency, we should make a RAW Space with Diana on Monday, who wants to interview her? @justinaversano.eth and @claudia ?","",""
"751493587371556933","claudia#0273","2021-12-11","This is AWESOME Ari! Love the stunt ideas at the end there.","",""
"827362797792788520","hddamico#7928","2021-12-11","On Drift i'm thinking in announcing it on Tuesday, and kick off @Ari Greenberg strategy,","","👍 (3)"
"827362797792788520","hddamico#7928","2021-12-11","We need to think in how to get it done, would be superb.","","👍 (3)"
"802980996114415648","justinaversano.eth#9406","2021-12-11","What time ?","",""
"693277954519728138","Lapsus#4632","2021-12-11","Any collectors that can join as interviewers too?","",""
"690237167368274024","Ari Greenberg#4498","2021-12-11","Great. We can start with the go-to-market plan and do the additional stunts etc later. How do we feel about the charitable element? What would we feel comfortable donating? 1 ETH?","",""
"690237167368274024","Ari Greenberg#4498","2021-12-11","I can chat with Drift about some of these too. I really like the custom Vans idea for members. We can announce a snap shot date (members can pay for them…)","","💯 (1)"
"690237167368274024","Ari Greenberg#4498","2021-12-11","Anyone have a good relationship with deeze to ask about hosting a spaces?","",""
"827362797792788520","hddamico#7928","2021-12-11","yet to be decided. what time would work on your end?","",""
"827362797792788520","hddamico#7928","2021-12-11","would be great","",""
"827362797792788520","hddamico#7928","2021-12-11","i support this. 1 ETH.","",""
"690237167368274024","Ari Greenberg#4498","2021-12-11","@DT | Luiz you ok with this too? Was reading Drift’s inspiring story and feel like we should help advance causes that are important to him.","",""
"802980996114415648","justinaversano.eth#9406","2021-12-11","On Monday? What is best time of day for this","",""
"827362797792788520","hddamico#7928","2021-12-11","yeap, she can’t this weekend. @claudia @Lapsus could you pls help coordinating this?","",""
"693277954519728138","Lapsus#4632","2021-12-11","Yes. I'm trying to work out yet another idea for this too, specifically with collectors.","",""
"827362797792788520","hddamico#7928","2021-12-11","okdok. timing is important here. we should start announcing Drift on Tuesday.","",""
"693277954519728138","Lapsus#4632","2021-12-11","Yes! Trying to get a hold of Diana to open a channel with Justin and Claudia and get it going!","",""
"827362797792788520","hddamico#7928","2021-12-11","okdok","",""
"802980996114415648","justinaversano.eth#9406","2021-12-11","I’m going to be on an airplane on Monday and land at 2:30 pst so anytime after that. Maybe 5pm@pst","","🙏 (2)"
"693277954519728138","Lapsus#4632","2021-12-11","Can you jump in the chat we just opened we Diana, Justin? I'll mention that! Thank you so much!","",""
"746551601296179231","DT | Luiz#4149","2021-12-11","I really like the ideas on this document. Even if we are able to execute only 75% I’m excited about it","",""
"746551601296179231","DT | Luiz#4149","2021-12-11","On the donation, I agree but it would be good to ask the DAO members at #🗳│ongoing-votes . I’m sure people would support but it’s good practice to have them voting on one-off expenses if we don’t have a policy in place yet","",""
"827362797792788520","hddamico#7928","2021-12-11","should we kick off the twitter storm with Drift saying something about RAW.. like: “Future is RAW” on Monday?","","👍 (2)"
"693277954519728138","Lapsus#4632","2021-12-11","I like the motto! Not only due to having created it with Alex, but I really do : D","",""
"690237167368274024","Ari Greenberg#4498","2021-12-12","Can you give me access to this? Can I just do a quick vote/poll in Discord?","",""
"746551601296179231","DT | Luiz#4149","2021-12-12","@lucaspon","",""
"693277954519728138","Lapsus#4632","2021-12-12","Yes, for up to 2 Eth we can do Discord quick poll, just as in FP!","",""
"827362797792788520","hddamico#7928","2021-12-12","done","",""
"690237167368274024","Ari Greenberg#4498","2021-12-12","I think I still need access.","",""
"823934448835756052","michelleviljoen.eth#8371","2021-12-12","This is great Ari!","",""
"690237167368274024","Ari Greenberg#4498","2021-12-12","Thanks! I see some of this stuff as ""must have"" and ""nice to have - not urgent."" For full context, I think we need to do more to support our artists and our collection over the long term and not just at launch. So I'd actually prefer that not all of this happens at once. 

Moving on to must haves... 

1. Can someone pleaee work on the Twitter thread that we'll use to announce the acquisition as well as the long form piece if we're going to do that? 
2. Drift is reaching out to Deeze  re a Twitter Spaces on Tuesday.

These two items are the most important + getting our community to support with RTs, comments, likes, etc.","",""
"690237167368274024","Ari Greenberg#4498","2021-12-12","Additioanlly, I've reached out to the CMO of Vans about a collab (we'll see if they respond) + looking to reach out to Mike Novogratz about speaking to Drift about NFTs and Bail reform.","",""
"690237167368274024","Ari Greenberg#4498","2021-12-12","I'll also ask OpenSea for their support once we go live.","","🔥 (1)"
"693277954519728138","Lapsus#4632","2021-12-12","I agree sustained support is essential. Is there any base material to start working on the must haves for twitter and possible piece?","",""
"827362797792788520","hddamico#7928","2021-12-12","now i’m not seeing the option to add you. @lucaspon could pls try?","",""
"827362797792788520","hddamico#7928","2021-12-12","wooow","",""
"827362797792788520","hddamico#7928","2021-12-12","@claudia do you want kick off a fist draft like you did with Diana?","",""
"389803426877407232","lucaspon#3865","2021-12-12","try now","",""
"389803426877407232","lucaspon#3865","2021-12-12","although I think the ideal way to do this is to post the expense poll in a channel like #📃│governance (where people can discuss and comment) and then just link to the message in #🗳│ongoing-votes","","💯 (1)"
"389803426877407232","lucaspon#3865","2021-12-12","because #🗳│ongoing-votes is not a channel where people can send messages","",""
"827362797792788520","hddamico#7928","2021-12-12","@lightchronicler welcome to this channel","",""
"827362797792788520","hddamico#7928","2021-12-12","we are working on announcing Drift (pls check previous msg)","","❤️ (1)"
"693277954519728138","Lapsus#4632","2021-12-12","I agree with this; it's important to have a space for discussion.","",""
"693277954519728138","Lapsus#4632","2021-12-12","Lets work on those materials tomorrow!","",""
"833922506247110656","lightchronicler#4067","2021-12-13","Reading up on all comments.  On a personal note I am fortunate to be the first ever collector of a WMVG. #6, the first sold, 4 months back. I remember Drift was going to list late in the night. I saw the potential in the series, the backstory, the iconic ""hero against the gov. "" battle and really wanted to be part of this historical epic. But I also was dead tired and didn't want to stay up. So I DM'd Drift, asking him if he'd mind if I put in a pre list offer. I did and went to sleep. But woke up in the middle of the night cause I wanted to know. I checked Open Sea and Drift graciously had accepted my offer and I was now the proud owner of #6, titled Walking on a Dream. I returned to bed and slept well.","",""
"833922506247110656","lightchronicler#4067","2021-12-13","So, in a way this has gone full circle, now that I'm also a part of RAW.","","🖤 (2)"
"827362797792788520","hddamico#7928","2021-12-13","are we having Spaces with @justinaversano.eth and Diana today?","",""
"802980996114415648","justinaversano.eth#9406","2021-12-13","Tuesday At 7pm est ? @claudia","",""
"827362797792788520","hddamico#7928","2021-12-13","let me know once it’s defined. 

think we should announce Drift after finishing announcements related to Diana.","",""
"751493587371556933","claudia#0273","2021-12-13","Tuesday at 7pm!","",""
"751493587371556933","claudia#0273","2021-12-13","Can do","",""
"751493587371556933","claudia#0273","2021-12-13","@hddamico do you just want a draft of the twitter thread or a press release as well?","",""
"827362797792788520","hddamico#7928","2021-12-13","think that the press was a good source of info for making the tweet","",""
"693277954519728138","Lapsus#4632","2021-12-13","We are all set for the spaces at 7 on tues. It was impossible to match all 3 for today.","",""
"827362797792788520","hddamico#7928","2021-12-13","ok","",""
"693277954519728138","Lapsus#4632","2021-12-13","That would left Drift for later in the day or next day?","",""
"827362797792788520","hddamico#7928","2021-12-13","this week. Wed.","","👌 (1)"
"693277954519728138","Lapsus#4632","2021-12-13","Perfect","",""
"827362797792788520","hddamico#7928","2021-12-13","Friday / Weekend we will have + artists to announce","","💯 (3)"
"693277954519728138","Lapsus#4632","2021-12-13","Excellent. As for the long form, its a good idea to publish an article as recap more than one for each. But good to have material in store.","",""
"751493587371556933","claudia#0273","2021-12-13","@Lapsus Here's the draft for the tweets right now whenever you have a chance to look it over! https://docs.google.com/document/d/1p7Cyl4BSz_hn7I5a-41wbm6rgDsfjKq_5EJ_DfW9UzQ/edit","",""
"693277954519728138","Lapsus#4632","2021-12-13","Great! Taking the relay now! ✊ Thank you, Claudia!","","❤️ (1)"
"693277954519728138","Lapsus#4632","2021-12-13","Edited all and remade specially the latest one to pitch the DAO's mission in an aspirational way and include his community of fans and collectors; I think we still need to insert one more about the sheer coolness and values of the artwork and project (as a 4th one); trying to give it a go.","",""
"693277954519728138","Lapsus#4632","2021-12-13","Idk why I'm annonymous writter in the doc if I'm signed in : D","",""
"693277954519728138","Lapsus#4632","2021-12-13","This tweet of his is interesting for us, it refers to the actual piece https://twitter.com/DrifterShoots/status/1445217155537059847?s=20","",""
"693277954519728138","Lapsus#4632","2021-12-13","Will finish this 4th one later; left the keywords and link to this tweet in the doc just for context.","",""
"751493587371556933","claudia#0273","2021-12-13","Maybe we can quote tweet it for the thread","",""
"751493587371556933","claudia#0273","2021-12-13","Just saw your edits, thank you!","","🙌 (1)"
"693277954519728138","Lapsus#4632","2021-12-13","Yes, exactly; I put in there as a 4th with a few ideas to use in it","","💯 (1)"
"693277954519728138","Lapsus#4632","2021-12-13","We'll polish later; I think it looks good!","","💯 (1)"
"827362797792788520","hddamico#7928","2021-12-13","@Ari Greenberg do we have the video showing how he got to the place? there is something to play around crypto ""proof of work"" and Drift putting his life at risk  to get to this places and doing the photo.","",""
"827362797792788520","hddamico#7928","2021-12-13","just saw it is mentioned in @claudia draft","",""
"827362797792788520","hddamico#7928","2021-12-13","we could use the video in a next tweet","",""
"690237167368274024","Ari Greenberg#4498","2021-12-13","I’ll ask. Also, are we good with announcing drift on Wednesday and doing a space with DeeZe on Wednesday night?","",""
"827362797792788520","hddamico#7928","2021-12-13","yeap","",""
"827362797792788520","hddamico#7928","2021-12-13","we are confirmed for Diana + @justinaversano.eth tomorrow 7pm est right?","",""
"802980996114415648","justinaversano.eth#9406","2021-12-13","I believe so","",""
"802980996114415648","justinaversano.eth#9406","2021-12-13","@claudia ?","",""
"802980996114415648","justinaversano.eth#9406","2021-12-13","This too Good timing https://twitter.com/dianaesinclair/status/1470445299592314886?s=21","","👌 (1)"
"827362797792788520","hddamico#7928","2021-12-13","great, so Diana tomorrow and Wed Drift 🙂","","👌 (1)"
"690237167368274024","Ari Greenberg#4498","2021-12-13","","https://cdn.discordapp.com/attachments/918515816931143740/920072038167773204/cc88d692-70b5-444e-a3bf-eae5bd5b3913.mp4","awwyeah (1)"
"827362797792788520","hddamico#7928","2021-12-13","this is cool as fuck","",""
"827362797792788520","hddamico#7928","2021-12-13","should we first post the video? prior to the announcement?","",""
"693277954519728138","Lapsus#4632","2021-12-13","We can do that a few hours prior to the announcement!","",""
"693277954519728138","Lapsus#4632","2021-12-13","We are, unless something changed","",""
"693277954519728138","Lapsus#4632","2021-12-13","Let's RT this one today, right?","",""
"827362797792788520","hddamico#7928","2021-12-13","i don’t think so","","👍 (1)"
"693277954519728138","Lapsus#4632","2021-12-13","Ok!","",""
"693277954519728138","Lapsus#4632","2021-12-13","Gave it another edition round and added the 4th tweet. I think it's good for final revision.","",""
"751493587371556933","claudia#0273","2021-12-13","Confirmed!","",""
"693277954519728138","Lapsus#4632","2021-12-13","We had a change from Diana just now; let's see if we can find another time for tomorrow in that chat 😬","",""
"693277954519728138","Lapsus#4632","2021-12-13","Repasting the doc with the thread to be reviewed before wednesday. I think posting the ""making of"" video a few hours prior to the announcement is a very interesting idea. https://docs.google.com/document/d/1p7Cyl4BSz_hn7I5a-41wbm6rgDsfjKq_5EJ_DfW9UzQ/edit","",""
"833922506247110656","lightchronicler#4067","2021-12-13","gm gm all. Awesome thread.  A suggestion perhaps: Drift’s sold out series “Where My Vans Go” has succeeded phenomenally and caught the attention of collectors such as @punk6529, @Vince_Van_Dough, and more.
 
Instead of ""has succeeded phenomenally"" put ""has been a phenomenal success""","",""
"693277954519728138","Lapsus#4632","2021-12-13","It can be, yes. Will do.","",""
"833922506247110656","lightchronicler#4067","2021-12-13","Also Drift uses the phrase ""Can I get a vibe check"" often. Kind of his trade mark. Would be cool if we can add that to the tweet somewhere","","🤔 (1)"
"693277954519728138","Lapsus#4632","2021-12-13","It can actually be a closing tweet, as a coda","",""
